COHORT: GNE_AMP_NIH_UKB_CASE_CONTROL_META; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 1
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
BOLA1	3.9109301685990614	9.194135394324101e-05	1.11014	0.566144	0.0498924	0.889975	0.603173	0.140081	1.17157331155303	0.351026706700978	0.0008451693777209	8.0	4.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MTFR2	3.674880097695538	0.0002379611406075918	0.767851	0.361319	0.0335757	1.22233	0.511325	0.0168252	0.622533588322601	0.336608170367731	0.0643956012248935	17.0	6.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PDE9A	3.664254813832062	0.00024805973595068653	0.722917	0.307692	0.0187997	0.490727	0.298069	0.0996906	0.735448407937654	0.312845048597393	0.0187311258523464	33.0	15.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NOP53	3.5759050444794096	0.00034901832872586113	0.5565	0.256489	0.0300308	0.859553	0.29769	0.00388429	NA	NA	NA	34.0	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NECAP1	3.506489883877586	0.0004540586955761834	1.01139	0.554929	0.0683718	1.72121	0.846149	0.0419347	0.861285057882837	0.388545169024279	0.0266441299909345	9.0	3.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ADH5	3.490663505695538	0.0004818226849958161	1.77613	0.406549	1.24927e-05	0.190214	0.591821	0.747904	0.423117374838916	0.312078327695277	0.175161201920928	19.0	6.0	29.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STK38L	3.454722151266864	0.0005508601905200886	0.721044	0.845099	0.393545	NA	NA	NA	3.24090182845821	0.803693762927899	5.51846481277504e-05	7.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RECK	-3.403787095770764	0.000664585319230519	-0.863249	0.427869	0.0436378	-0.46593	0.338643	0.16886	-0.844637275847417	0.337570805088855	0.0123457638021058	46.0	17.0	49.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AHI1	3.3823444352044585	0.0007186997068366475	0.599679	0.296782	0.0433209	0.729088	0.346216	0.0352154	0.396894610056122	0.229165580622071	0.0832892388401876	43.0	16.0	78.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ABCD2	3.371699006086341	0.0007470604473271174	1.67133	0.584964	0.0042747	0.277665	0.414974	0.503422	0.731622865960789	0.316214788755351	0.0206847551541819	11.0	7.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANKRD29	-3.337550636936184	0.0008452031948425377	-1.85242	1.01664	0.0684409	-1.01467	0.516456	0.0494504	-0.932573957923367	0.467683359166421	0.0461489375085295	21.0	10.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PURG	3.3175273398891756	0.0009081802698886633	1.54554	0.391313	7.82698e-05	0.251032	0.475528	0.597568	0.644578538780347	0.508102954654507	0.204584374982312	17.0	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ASZ1	3.314804704530749	0.0009170717076432713	0.748465	0.322579	0.020327	0.564953	0.351217	0.107713	0.48859944124957	0.269557443026842	0.0698937553939041	19.0	9.0	40.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BRWD1	-3.2876084689847533	0.001010422563028338	-0.488528	0.308964	0.113837	-0.622511	0.286715	0.0299173	-0.46489796878891	0.239398729959641	0.0521443647260373	61.0	19.0	89.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IRS1	3.2846428562901906	0.0010211171768672639	0.567749	0.229471	0.0133549	0.431998	0.239232	0.0709538	0.304796033580811	0.216284946835716	0.158766079088062	71.0	25.0	96.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIF9	3.273984106702947	0.0010604257544869176	0.978421	0.226769	1.59885e-05	0.236196	0.251506	0.347665	0.0874695094946334	0.209776722416658	0.67670415334947	47.0	20.0	59.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UBXN6	3.273639107301476	0.001061721168258227	0.831992	0.239038	0.000500315	0.092722	0.331781	0.779886	0.440031169544376	0.230375923820923	0.0561258614663999	51.0	17.0	48.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTC12	3.261770977294494	0.0011071855526350047	0.797662	0.313289	0.0108937	0.185709	0.348049	0.593639	0.835114040869961	0.324960804003061	0.0101730341555786	30.0	16.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AGAP3	3.234828463298134	0.0012171583169918213	0.817147	0.266566	0.00217337	0.709406	0.291699	0.0150165	0.026667838353337	0.252897370823327	0.916019337162023	45.0	19.0	54.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ITIH5	3.177918775203413	0.0014833630038888187	0.137852	0.234966	0.557412	0.548943	0.192315	0.004312	0.394126966209321	0.19102401900935	0.0390905427623405	50.0	25.0	70.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TPSG1	3.1682720701083333	0.0015334794001000147	0.946891	0.347722	0.00646678	0.157762	0.303958	0.603744	0.584948048764301	0.260503008294169	0.0247388724390302	21.0	15.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM89A	-3.1613438296789003	0.0015704300469474004	-0.875543	0.740668	0.237167	-2.52486	1.12662	0.0250204	-1.08310589003739	0.527722351524587	0.040129233920134	9.0	1.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
 
COHORT: GNE_AMP_NIH_UKB_CASE_CONTROL_META; VARIANT GROUP: ALL_LOF_HC_LOFTEE_and_CADD_20_VEP; MAF: 0.01; NUMVAR >= 1
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
GBA	7.678044588336503	1.6153527220320708e-14	0.681068	0.173446	8.61206e-05	0.570242	0.134312	2.17967e-05	0.665562299143836	0.129829707893833	2.95295141531058e-07	27.0	10.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NAALADL1	3.931698822956207	8.434769574476053e-05	0.327801	0.200709	0.102423	0.33353	0.158157	0.0349575	0.532603518580831	0.173609031848876	0.0021561707136018	46.0	26.0	67.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SNX27	-3.8807775441159054	0.00010412304707224423	-0.684003	0.274521	0.0127161	-0.645474	0.228581	0.00474535	-0.280761961512202	0.199652980855938	0.159649965301536	32.0	10.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EEA1	3.828490258145975	0.00012893173346693266	0.631861	0.142799	9.65157e-06	0.0862854	0.119447	0.470063	0.24462722630152	0.164850054054992	0.137825422985216	47.0	25.0	60.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LRRK2	3.794942444441068	0.0001476777104939113	0.145556	0.142558	0.307243	0.322983	0.112698	0.00415788	0.287407260203841	0.10699848866288	0.0072294240094887	108.0	49.0	118.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ASMT	-3.7089663054086635	0.0002081071166591027	-1.33222	0.461139	0.00386493	NA	NA	NA	-0.745620816626802	0.31643802273721	0.0184583333722645	22.0	NA	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM151A	-3.693554827223607	0.00022114080319515715	-0.417244	0.298251	0.161821	-0.715254	0.190399	0.000172228	-1.89141055074731	1.5230594801567	0.214292120361903	26.0	11.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MIER2	-3.6330832431235276	0.0002800546192410863	-0.0865955	0.303442	0.775355	-1.06721	0.349501	0.00226177	-0.654981577285064	0.221743337288428	0.0031390521015556	22.0	15.0	38.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NECAP1	3.506489883877586	0.0004540586955761834	1.01139	0.554929	0.0683718	1.72121	0.846149	0.0419347	0.861285057882837	0.388545169024279	0.0266441299909345	9.0	3.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NIPA2	3.4634638695057807	0.0005332682059134672	0.911784	0.321039	0.00450987	0.354773	0.406908	0.383277	0.655562995107693	0.286658019854081	0.0222006892703935	17.0	4.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STK38L	3.454722151266864	0.0005508601905200886	0.721044	0.845099	0.393545	NA	NA	NA	3.24090182845821	0.803693762927899	5.51846481277504e-05	7.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TSPO	3.4341029534967142	0.0005945183425131107	0.645269	0.5226	0.216932	0.765844	0.437512	0.0800402	1.05435336294678	0.355856631633898	0.0030479520878643	7.0	6.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ENPP2	-3.406477307290266	0.0006580702079661947	-0.369747	0.182105	0.0423157	-0.186898	0.134877	0.165841	-0.325696788669937	0.131112903662084	0.0129881486756233	48.0	17.0	63.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ERICH3	-3.4046283027202278	0.0006625416810629809	-0.525519	0.252104	0.0371117	-0.540442	0.189552	0.00435598	-0.163338930789663	0.169914215598475	0.336400178403425	26.0	12.0	44.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NSMCE4A	3.3559628190640467	0.0007908920077924202	0.435209	0.24875	0.0801904	0.494498	0.227414	0.0296721	0.744894865339268	0.394400843999484	0.058935441042851	25.0	11.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANKRD29	-3.337550636936184	0.0008452031948425377	-1.85242	1.01664	0.0684409	-1.01467	0.516456	0.0494504	-0.932573957923367	0.467683359166421	0.0461489375085295	21.0	10.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ASZ1	3.314804704530749	0.0009170717076432713	0.748465	0.322579	0.020327	0.564953	0.351217	0.107713	0.48859944124957	0.269557443026842	0.0698937553939041	19.0	9.0	40.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPATA25	-3.3105609643100182	0.0009310916761850671	-0.770415	0.397708	0.0527288	-0.785975	0.262013	0.00270194	-0.408911578884711	0.512956134868363	0.425354189429075	9.0	3.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KIF9	3.273984106702947	0.0010604257544869176	0.978421	0.226769	1.59885e-05	0.236196	0.251506	0.347665	0.0874695094946334	0.209776722416658	0.67670415334947	47.0	20.0	59.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LSR	3.2688582464442986	0.0010798238454444494	0.631478	0.215837	0.00343661	0.312946	0.174118	0.0722847	0.163447117651848	0.174104003374148	0.347838514214644	40.0	23.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TTC12	3.261770977294494	0.0011071855526350047	0.797662	0.313289	0.0108937	0.185709	0.348049	0.593639	0.835114040869961	0.324960804003061	0.0101730341555786	30.0	16.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AHI1	3.2543671614547387	0.0011364529558362292	0.234344	0.15833	0.138846	0.273719	0.13268	0.0391128	0.250461247222622	0.119630165192531	0.0362929943676782	46.0	19.0	81.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ALDH1B1	-3.24702781605201	0.0011661699172258405	-0.266286	0.168236	0.113464	-0.297946	0.164224	0.0696361	-0.344854398803557	0.15485578819728	0.0259513488658518	32.0	14.0	55.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPLD1	-3.2405451802172616	0.0011930136497803863	-0.376313	0.208857	0.0715818	-0.357045	0.185873	0.0547438	-0.271079999304863	0.143420446029028	0.0587436414905866	40.0	14.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	1	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
 
