GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	UKB_CASES_BETA	UKB_CASES_SE	UKB_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	GNE_BETA	GNE_SE	GNE_PVAL	UKB_CASE_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	NTOTAL	META_ANALYSIS_GROUP
MYADML2	-0.7240872601432771	0.46901216541218227	NA	NA	NA	NA	NA	NA	-1.11902096130673	1.54542280040296	0.469012165412182	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM256-PLSCR3	0.7240782014074343	0.4690177264810126	NA	NA	NA	NA	NA	NA	0.608637893336811	0.840569281265152	0.469017726481013	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FBXO15	-0.7239887655690307	0.46907263222027984	-9.61764	72.9005	0.895041	NA	NA	NA	-1.36321892151391	1.52836414157371	0.372421652955815	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WDR70	-0.723983695522004	0.4690757448897527	-9.75124	81.5621	0.904835	NA	NA	NA	-1.44455886526784	1.59741283660676	0.365830228366575	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GPAA1	-0.7239668774223516	0.46908607015890336	NA	NA	NA	NA	NA	NA	-0.69151485969362	0.955174720362518	0.469086070158903	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TMEM71	0.7238988328330347	0.4691278465959441	NA	NA	NA	NA	NA	NA	0.537060231356666	0.741899568002947	0.469127846595944	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
LIG3	-0.7238939122869601	0.469130867678361	NA	NA	NA	NA	NA	NA	-0.531758929474199	0.734581297685238	0.469130867678361	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANO7	-0.723643256897587	0.46928477755418063	NA	NA	NA	-0.250317	0.262638	0.340547	-0.0171724613508291	0.244278892538884	0.943956005927135	NA	4.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPP1R2	-0.7232071729609123	0.46955261261943715	NA	NA	NA	-0.875153	1.2101	0.469551	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MSTO1	-0.7229074086065156	0.46973677159889415	NA	NA	NA	NA	NA	NA	-1.14866737063936	1.58895504038829	0.469736771598894	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
EEF1AKMT2	0.7228591969110721	0.46976639397864406	0.894878	1.23797	0.469765	NA	NA	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANXA2	0.7228272860877806	0.4697860012936623	NA	NA	NA	NA	NA	NA	0.946434297917786	1.30935054076369	0.469786001293664	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PPP4R3B	-0.7228050749297544	0.46979964900456794	-9.68437	81.275	0.905152	NA	NA	NA	-1.37179803483155	1.51908021893182	0.366501929095414	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PTBP3	-0.7226241429250457	0.4699108313649769	NA	NA	NA	NA	NA	NA	-1.1329354392083	1.56780734535438	0.469910831364977	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
HSD3B2	-0.7223155793041164	0.4701004766381942	NA	NA	NA	NA	NA	NA	-0.6490760415918	0.898604516071942	0.470100476638194	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RFWD3	0.7222920581228102	0.4701149346482696	NA	NA	NA	NA	NA	NA	0.563514392354181	0.78017525738649	0.47011493464827	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR56A3	0.7220211518872252	0.47028147311791846	NA	NA	NA	NA	NA	NA	0.887470724313379	1.22914781927607	0.470281473117918	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC8A3	-0.7220097567983961	0.4702884789149052	NA	NA	NA	NA	NA	NA	-1.13002529096927	1.56511083171526	0.470288478914906	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FTO	-0.7219719716153662	0.4703117099774462	NA	NA	NA	NA	NA	NA	-1.14547323607545	1.58658961997171	0.470311709977447	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C3orf30	-0.7219368020553787	0.47033333347372996	NA	NA	NA	NA	NA	NA	-0.546998550196896	0.757682041751539	0.47033333347373	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CLCA2	0.7219139389357544	0.4703473908272717	NA	NA	NA	NA	NA	NA	0.335626577683571	0.464912172465255	0.470347390827272	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
KCNQ3	-0.7217524288264379	0.470446701675416	NA	NA	NA	NA	NA	NA	-1.16319569861516	1.61162699584746	0.470446701675414	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TESK2	0.7217231625058512	0.47046469846366445	NA	NA	NA	NA	NA	NA	0.53737733553295	0.744575432035678	0.470464698463665	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CPNE9	0.7216313728963477	0.47052114526993905	1.6429	1.01623	0.105951	NA	NA	NA	-0.972376066533634	1.63117310570734	0.551094591257596	4.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
STAU2	-0.7213327440000146	0.4707048155361213	NA	NA	NA	NA	NA	NA	-1.13096195627254	1.56787829982735	0.470704815536121	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PNLIP	-0.7209654555315915	0.47093076880192675	-9.81005	82.0903	0.904877	NA	NA	NA	-1.4312603784469	1.59011975257372	0.368069181387165	4.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ROBO3	0.7206523814643386	0.4711234169958348	NA	NA	NA	NA	NA	NA	0.607489259188747	0.842971278266439	0.471123416995835	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CACNB1	-0.7205737323769736	0.4711718200582138	NA	NA	NA	NA	NA	NA	-1.17584100689303	1.63181219916837	0.471171820058213	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CTD-2501B8.1	-0.7204935388347717	0.47122117645003425	NA	NA	NA	NA	NA	NA	-0.666684449198976	0.92531634673252	0.471221176450035	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SOX15	-0.7201505453299272	0.4714323094430376	NA	NA	NA	NA	NA	NA	-1.12886977112952	1.56754692258456	0.471432309443037	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
APBB3	-0.7197620145143581	0.47167153637506876	NA	NA	NA	NA	NA	NA	-1.12200589330541	1.55885677582257	0.471671536375068	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TRIO	-0.7197498031724596	0.4716790562503048	NA	NA	NA	NA	NA	NA	-1.1285498046593	1.5679751487044	0.471679056250304	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
NAF1	-0.7194425883411878	0.4718682641827484	NA	NA	NA	NA	NA	NA	-1.13515591417181	1.57782696293964	0.471868264182748	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PDHB	0.7194396306213134	0.4718700859909971	NA	NA	NA	NA	NA	NA	0.864957327090942	1.20226533301197	0.471870085990999	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC25A35	-0.7193523320873445	0.4719238592891922	NA	NA	NA	-0.00598901	0.230519	0.979273	-1.49853705619061	1.51163190630318	0.32152091703648	NA	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ANKRD12	-0.7192461719835009	0.4719892553031759	NA	NA	NA	NA	NA	NA	-1.12445460928202	1.56337934504546	0.471989255303175	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C1orf141	0.7191840709898085	0.4720275126433596	NA	NA	NA	NA	NA	NA	0.373896627278907	0.519890028660278	0.472027512643359	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IFT20	-0.7189018526578856	0.47220139487724744	NA	NA	NA	NA	NA	NA	-1.14194330783953	1.58845509107759	0.472201394877248	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SCGN	0.7188899504796479	0.472208728901799	NA	NA	NA	NA	NA	NA	0.884372156860748	1.23019129182525	0.472208728901799	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GADD45GIP1	-0.7187829552736128	0.47227466128725903	NA	NA	NA	NA	NA	NA	-0.641743582727899	0.892819700327496	0.472274661287259	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
TIGAR	-0.7186561265210826	0.4723528220314499	NA	NA	NA	NA	NA	NA	-1.13902863041257	1.58494248970847	0.472352822031452	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RIMS1	-0.7185989588182036	0.4723880550961116	-0.124686	0.775443	0.872257	NA	NA	NA	-0.617802205333557	0.7221878565472	0.392297013412647	3.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PFKL	-0.7185981770825803	0.472388536898141	-9.76005	81.4419	0.904609	NA	NA	NA	-0.850269066916747	0.948526298356803	0.370033486289662	4.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MARK3	-0.718565117563366	0.47240891250421924	NA	NA	NA	NA	NA	NA	-0.565795474688054	0.787396244068527	0.472408912504219	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MTMR11	-0.7184278060865313	0.47249354700235724	0.00289505	0.333525	0.993074	0.40135	0.962463	0.676676	-0.39694237104286	0.237684824311987	0.0949121098498154	8.0	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
BCL2L14	0.7184167575007172	0.47250035736792007	-9.46867	94.1097	0.919858	NA	NA	NA	1.03202909848768	0.9242538562452	0.264162039642367	3.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
AP3M2	0.7182573262225707	0.47259863707481997	0.843656	1.24294	0.49729	NA	NA	NA	0.280199840458666	0.831426827141119	0.736108740244018	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
WDR78	-0.7181879881055679	0.4726413833276528	NA	NA	NA	NA	NA	NA	-0.3501167263741	0.487500114416611	0.472641383327653	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FBXO24	-0.7181182754786474	0.4726843626080891	NA	NA	NA	NA	NA	NA	-0.286201203880072	0.398543267387688	0.472684362608088	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARMC12	0.7180402371441177	0.47273247741243185	0.594067	0.827345	0.472733	NA	NA	NA	NA	NA	NA	5.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
DDX50	-0.717805868514268	0.4728769944067538	NA	NA	NA	NA	NA	NA	-1.12235644727347	1.56359330078556	0.472876994406752	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SLC19A1	-0.7176846205588345	0.47295176817983964	NA	NA	NA	NA	NA	NA	-0.522990255428136	0.728718772071363	0.47295176817984	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FLT3LG	-0.7176795510099662	0.472954894718997	NA	NA	NA	NA	NA	NA	-1.13813261814656	1.58585069972372	0.472954894719	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SPICE1	-0.7176713584019121	0.47295994736420177	NA	NA	NA	NA	NA	NA	-0.635578180428566	0.885611739952743	0.472959947364202	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RCOR2	-0.7176405943422629	0.4729789208156767	NA	NA	NA	NA	NA	NA	-1.1552498219523	1.60978884285541	0.472978920815678	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OLFM1	-0.7176377522284597	0.47298067368442065	NA	NA	NA	NA	NA	NA	-0.65415906737789	0.911544947776993	0.47298067368442	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
USP49	0.7176339589567406	0.4729830131837247	NA	NA	NA	NA	NA	NA	0.997620312314829	1.39015204041503	0.472983013183724	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GIMAP1	-0.7175981464767782	0.4730051008349161	NA	NA	NA	NA	NA	NA	-1.14080032457651	1.58974814828821	0.473005100834917	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GUCY1B3	-0.7175619269829482	0.473027440092718	NA	NA	NA	NA	NA	NA	-1.12828603734727	1.57238838199129	0.473027440092717	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PLIN3	-0.7172378328026706	0.4732273589368422	NA	NA	NA	NA	NA	NA	-1.11783585811227	1.5585288547095	0.473227358936841	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
IL17RC	0.7172287532293821	0.4732329603787375	NA	NA	NA	NA	NA	NA	0.607062929494091	0.846400714919389	0.473232960378737	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM171A1	-0.717181375126428	0.473262189843106	NA	NA	NA	NA	NA	NA	-1.13417549865449	1.58143468025024	0.473262189843106	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
POLR2J	-0.7170102895479151	0.47336774771178713	NA	NA	NA	NA	NA	NA	-1.15184310574853	1.60645268629936	0.473367747711787	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RSKR	0.7169697243648795	0.47339277787059886	-0.355435	0.621305	0.567269	0.463678	0.292352	0.112733	NA	NA	NA	5.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM221A	-0.716893133557086	0.4734400391043567	NA	NA	NA	NA	NA	NA	-0.145700373871795	0.203238623794397	0.473440039104356	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FSIP1	0.7168728308861022	0.4734525675347754	NA	NA	NA	NA	NA	NA	0.23836879144387	0.332511961918309	0.473452567534775	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MPDZ	0.7168038760411148	0.47349511974954517	-9.75497	94.8068	0.918048	NA	NA	NA	0.558024180652315	0.499749890201105	0.264162435831701	3.0	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GEMIN4	0.7167529840827723	0.473526526658846	-0.180194	1.08602	0.868219	NA	NA	NA	0.734466528670387	0.622659735987748	0.238173975016022	5.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FAM13C	-0.7166112268219472	0.47361401523187296	NA	NA	NA	NA	NA	NA	-1.12079081698635	1.56401515220027	0.473614015231874	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ELMSAN1	0.7166044882171483	0.4736181743295117	NA	NA	NA	NA	NA	NA	0.852792484902342	1.19004625134852	0.473618174329511	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
COPRS	-0.7165412589416904	0.4736572007052636	-8.57902	69.8277	0.902218	NA	NA	NA	-1.35288982464566	1.51927722719482	0.373206846463604	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
FGF23	-0.7164317001036747	0.47372482680152084	NA	NA	NA	NA	NA	NA	-1.13827289305651	1.58880866507134	0.47372482680152	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
UGT2B11	0.7161880861121377	0.47387521857093506	11.9738	70.0593	0.864294	NA	NA	NA	0.480869672003959	0.571149297469188	0.399825231500118	2.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ARSJ	-0.7157924176657791	0.4741195350005163	NA	NA	NA	NA	NA	NA	-0.665929057377558	0.930338239051446	0.474119535000516	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
SEC14L1	-0.7157769171188962	0.47412910765084404	NA	NA	NA	NA	NA	NA	-1.13097297727175	1.58006349495605	0.474129107650845	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CCDC173	-0.7156530335216496	0.47420561808126693	NA	NA	NA	NA	NA	NA	-0.385658780827992	0.538890723246442	0.474205618081267	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PIGS	0.7155721801445288	0.47425555673371367	NA	NA	NA	NA	NA	NA	0.519760556795845	0.726356573407962	0.474255556733713	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CAMKV	-0.7153614196916128	0.47438574537296907	NA	NA	NA	NA	NA	NA	-0.450798001979586	0.630168177330449	0.474385745372969	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
CHMP5	-0.7152930052146306	0.4744280098349585	NA	NA	NA	NA	NA	NA	-1.13409911774095	1.5855028771051	0.474428009834957	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
C16orf96	0.7152793493452009	0.47443644627913484	NA	NA	NA	0.274657	0.837747	0.743024	0.319372103900286	0.467119201994697	0.494160965395908	NA	3.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
GAPDHS	-0.7152272433367249	0.4744686375484427	NA	NA	NA	NA	NA	NA	-1.12952883673457	1.57925868632327	0.47446863754844	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RP11-176H8.1	0.7151685466533572	0.47450490199605133	NA	NA	NA	NA	NA	NA	0.758735865824237	1.06091895312616	0.474504901996052	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
ASB11	0.7151665644622174	0.47450612667557956	0.828027	1.15781	0.474507	NA	NA	NA	NA	NA	NA	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
MYBPH	-0.7151382740539012	0.47452360584712017	NA	NA	NA	-0.115968	0.6751	0.863611	-0.606214063279976	0.722045075513776	0.401144337280526	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
RASGRP1	-0.7151248077053565	0.47453192612755246	NA	NA	NA	NA	NA	NA	-0.646127696560183	0.903517385494475	0.474531926127552	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
PCDHB16	0.7149099508893145	0.47466468779603566	NA	NA	NA	NA	NA	NA	0.597472938087946	0.835731741241981	0.474664687796036	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
OR51A4	0.7147576957547856	0.47475877975394953	NA	NA	NA	NA	NA	NA	0.545676570348172	0.763442735334156	0.474758779753949	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	26434	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_PD_CASE_CONTROL_2021
