COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
NECAB3	2.4096119246364953	0.015969496950358528	1.7967087642074393	NA	NA	0.0159691	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
FAAH	2.401585765943928	0.01632418189540339	1.7871685746602308	NA	0.0251894871289806	0.246917	NA	3.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SPNS1	2.392360737415553	0.01674037970492698	1.776234695573084	NA	0.0167403797049271	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
HMSD	2.390919475706889	0.016806238438766427	1.774529479189435	NA	NA	0.0168063	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ARHGEF10	-2.390382687020867	0.016830825169990318	1.7738945912144075	NA	0.0863869478358105	0.0957651	NA	11.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
COL22A1	2.3674658919408604	0.01791037082491729	1.7468954222164	0.271443	0.0245533984262347	NA	3.0	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
RHBDL3	2.3643236891656536	0.018063022823618116	1.7432095693179914	NA	NA	0.0180627	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
INSM2	2.360411673348421	0.018254664835849612	1.7386261364900581	NA	0.436171330501913	0.0104838	NA	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZDHHC18	2.355967103552595	0.01847455368005114	1.7334260447670917	NA	0.0184745536800514	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
POP1	2.3481729772629953	0.018865757644006245	1.7243257489573414	NA	0.018865757644006	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ARNTL2	2.341601474938998	0.019201205472220203	1.7166715049683725	NA	0.0192012054722204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TADA1	2.3390666425684903	0.019331984734412593	1.7137235564755837	NA	0.210586026790801	0.0397844	NA	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
MPEG1	2.319761394881565	0.02035378854056662	1.6913547417642827	NA	0.0203537885405667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ATP6V0E1	2.312473492422079	0.020751604448239733	1.682948319381815	NA	NA	0.0207515	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
VWA5B2	2.311023006951098	0.020831584130459616	1.681277703025946	NA	0.0208315841304595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ARSK	2.3084880962229066	0.020972004161642813	1.678360064777772	NA	0.0209720041616429	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
DQX1	-2.3054190800685377	0.021143113923527	1.6748310501310866	0.0754687	0.138140686477038	NA	3.0	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
APLP2	2.3019243550984814	0.021339438463686983	1.670817012996403	NA	0.118831174187164	0.0899398	NA	3.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
CCDC105	2.300181545361544	0.02143793690582526	1.668817011587825	NA	0.021437936905825	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
SLC49A3	-2.2985028859603394	0.0215331838200328	1.66689175219022	NA	NA	0.0215333	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
H2AC16	2.296482455533255	0.02164831117376966	1.6645759781337486	NA	NA	0.0216487	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
ZNF644	2.295107218885754	0.021726980483903084	1.6630006257410508	NA	NA	0.0217276	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
TRPM2-AS	2.290809043008799	0.021974460398757948	1.6580817805872556	NA	NA	0.0219746	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
UNC5D	2.2902025713959375	0.022009576445862548	1.657388314965717	NA	0.0220095764458622	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PLCH1	2.2867657973558106	0.022209496854976758	1.6534612800639674	NA	0.255982458602999	0.0359019	NA	3.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
VTI1B	2.286093588950732	0.02224878397675833	1.6526937207107186	NA	NA	0.0222484	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
OR6X1	2.2839341449028843	0.022375401556909195	1.6502291619389797	NA	0.0223754015569094	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
PML	2.28303557342112	0.022428273007032366	1.6492041661134906	NA	0.022428273007032	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
B3GNT3	4.12419632301468	3.7203147511382086e-05	4.429420315790168	NA	0.0004551017125469	0.019986	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RHOT1	3.544071692005419	0.00039399809349078435	3.4045058796679166	NA	0.0873073246960329	0.000958919	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TRAPPC3L	3.3493123811296557	0.0008101240175517914	3.0914484922131877	0.598795	0.0020760267795094	0.0280984	3.0	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SOAT2	3.3189339825019206	0.000903617895759083	3.0440151766533368	NA	0.0217959810802337	0.0164051	NA	8.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RP11-400G3.5	3.112899632413066	0.0018525900862235362	2.732220664321094	NA	0.0018525900862235	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FLYWCH1	3.057228067457272	0.0022339423368667147	2.650928041204205	NA	0.0698803743089678	0.0120429	NA	14.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NOC2L	3.056221764227844	0.0022414540542561086	2.6494701589563636	NA	0.0022414540542561	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SLC17A1	-3.042402310276703	0.002346979837439067	2.629490641345833	NA	0.002346979837439	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZNF587B	3.0318646066294477	0.002430481939366744	2.6143076017700624	NA	0.0024304819393667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PHKB	-3.0014038245766588	0.0026873791569914417	2.5706710554974506	0.038219	0.112281879679084	0.124033	5.0	14.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LY6K	2.9354628482829033	0.0033305049089437312	2.4774899218853377	NA	0.0033305049089437	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NME3	-2.92352052726516	0.0034609740439793487	2.4608016577410674	NA	0.043064465862484	0.0347384	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
USP13	2.910664026056153	0.00360661604781899	2.442900089228362	NA	0.0036066160478189	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MEI1	2.899569861415407	0.0037367506235431256	2.4275058843373882	NA	0.0037367506235431	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LNPK	2.8935885932437624	0.0038086682902441207	2.4192268498619502	NA	0.0538706987442293	0.0304437	NA	3.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
OTUD7B	2.87536499995895	0.00403560680245659	2.39409115458628	NA	NA	0.00403557	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RTEL1-TNFRSF6B	-2.8451836745635064	0.004438582067798535	2.352755745759456	NA	0.0096142444242319	0.151488	NA	17.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
KCNA3	2.8359090201981285	0.004569546113871681	2.340126935604208	NA	0.0599642476389752	0.0332104	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
KIN	2.806766914058083	0.005004143607014746	2.3006702355815043	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CMYA5	2.8052112603102293	0.005028361048949237	2.298573546432213	NA	0.0554334644759755	0.0401986	NA	34.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ALG8	2.758586659796047	0.005805191079041957	2.2361834807991734	NA	0.0058051910790419	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ENOX2	2.749914816928237	0.005961075886752556	2.2246753494021774	NA	NA	0.00596116	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ECD	2.725050281418556	0.006429169523822502	2.191845122645725	NA	0.123719215446128	0.020643	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
IGFLR1	2.723483559209047	0.006459743069932677	2.1897847553066967	NA	0.181306001493002	0.0119088	NA	7.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RAD51B	2.7170263151563128	0.006587137012158711	2.1813033031585105	NA	0.142842719656024	0.0174462	NA	11.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ING1	2.7119479121397974	0.006688910279520725	2.1746446293382005	NA	0.0543741447748026	0.0559503	NA	7.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
GLIPR2	2.705015667146954	0.006830116802951334	2.1655718693135646	NA	NA	0.00682988	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TOX2	2.694330660905949	0.007053015571577561	2.1516251573233065	NA	0.0070530155715774	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ANKRD35	2.6913700372967484	0.00711592176560694	2.14776883531436	0.23589	0.0087710527736246	NA	3.0	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FER1L5	2.6816216155770527	0.00732662781441824	2.1350958696388114	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FAAH2	2.6739671106278875	0.007495980260275759	2.125171565778843	NA	NA	0.00749611	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PRMT2	2.6617244320344113	0.007774149496645693	2.1093471121554823	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PLEKHG1	2.654840450975202	0.007934592741004939	2.1004753593783576	NA	0.0119600320891666	0.214535	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ASPDH	2.650703451132342	0.008032433335630937	2.095152870144669	NA	0.008032433335631	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CYP2C18	2.636884802061022	0.008367124079129332	2.077423790655541	NA	0.0083671240791291	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RIPK2	2.618518176785385	0.008831258650151608	2.05397739541897	NA	NA	0.00883121	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
AQP6	2.612915925039084	0.008977338346068845	2.046852406423818	NA	0.008977338346069	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NRBF2	2.608857607779324	0.009084503536973902	2.041698801657445	NA	NA	0.00908438	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RECQL4	-2.6030315784946034	0.009240344214917153	2.0343118504406386	0.2466	0.0666666107120231	0.129515	3.0	20.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MUC16	-2.595078624589272	0.009456928288525271	2.02424990418734	NA	0.102681619867172	0.0415497	NA	82.0	43.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZBBX	2.5891529765564507	0.00962123422979379	2.016769212285825	NA	0.0096212342297936	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MCMDC2	-2.564215711322576	0.010340925417547712	1.9854405941482125	NA	0.0103409254175479	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TKTL2	2.5628049829612953	0.010383035107430733	1.983675677534157	NA	0.0103830351074306	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CPLX3	2.5623940285483773	0.010395330601555607	1.983161694293245	NA	NA	0.0103954	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
OGFOD1	2.5592811793372285	0.010488886584507048	1.979270610554644	NA	0.010488886584507	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CDC42BPB	2.552562529969667	0.01069337129682966	1.9708853532770159	NA	NA	0.0106933	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
GJA8	2.5492507501979196	0.010795464876468586	1.966758651251193	NA	NA	0.0107956	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RANGAP1	2.5460833133222955	0.01089391846684418	1.9628158794330144	NA	NA	0.010894	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DCP1B	2.5442319271449616	0.010951834004177983	1.9605131473809927	NA	0.0109518340041779	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
EPB41L4A	2.543587019239521	0.010972072338862727	1.959711337754954	NA	0.0109720723388628	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
C1orf94	2.538552573700067	0.011131207710336344	1.953457713160336	NA	0.0315328432973661	0.149932	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
WDR33	2.5341642675560636	0.011271587927078731	1.948014896785418	NA	0.431583054272798	0.00515214	NA	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
BPIFB3	2.531197642351183	0.011367377564872492	1.944339714772876	NA	0.13043556649914	0.0387086	NA	6.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TTC31	2.5311299559617417	0.011369571504132295	1.944255902673528	NA	0.0113695715041321	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SP100	-2.5273506524294773	0.011492669237739847	1.939579092235005	0.0731379	0.0747093231736227	NA	3.0	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PANX2	2.516418571497775	0.01185542917636425	1.926082719580943	NA	NA	0.0118553	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ACSBG2	2.5127325096485467	0.01198001321581582	1.9215427028521566	NA	0.0119800132158156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SUSD2	2.5093631892854757	0.012094905707481314	1.9173975130714422	NA	0.0040676451049369	0.499099	NA	10.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ERV3-1	-2.5091754083323576	0.01210133759850372	1.9171666231097484	NA	0.0121013375985041	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
AMPD1	2.50598697145232	0.012211011918268613	1.9132483448749062	NA	0.0122110119182686	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CAPN10	2.5045355190767693	0.012261229345849629	1.9114659840302566	NA	0.0111847897236652	0.31486	NA	6.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RMDN1	2.500737592598618	0.012393496990191846	1.906806134361677	NA	0.0123934969901917	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SEMG2	2.4968460054577135	0.01253033585820241	1.9020372881910705	NA	0.0125303358582026	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ANO10	2.4875251304106922	0.012863536504720885	1.8906396166886383	NA	0.0128635365047211	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RAD51AP2	2.479350915055417	0.013162174116517511	1.8806723684104643	NA	0.0131621741165176	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NBPF4	2.4646622668464153	0.013714245051139523	1.8628280946688898	NA	NA	0.0137145	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SPATA22	2.4606889922420723	0.013867051521599161	1.8580158708678605	NA	0.0138670515215994	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
GDF9	2.451340673100578	0.014232517932612635	1.8467182603160068	NA	0.0579148855289338	0.116328	NA	7.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NADSYN1	2.4480624095750048	0.014362677509763298	1.8427645907816885	NA	0.0506290525512943	0.131689	NA	8.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
KIF6	2.4360791471867693	0.014847435441741691	1.828348554406307	NA	0.0148474354417416	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CHMP4A	2.433983847893548	0.014933661465766846	1.8258336980068146	NA	0.284518456019511	0.017694	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
C2CD2	2.415112342975578	0.015730357078057818	1.803261418809009	NA	0.0157303570780576	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DARS2	-2.4137872976076973	0.015787675783104627	1.8016818008890374	NA	0.157928527237509	0.0453341	NA	8.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NECAB3	2.4096119246364953	0.015969496950358528	1.7967087642074393	NA	NA	0.0159691	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FAAH	2.401585765943928	0.01632418189540339	1.7871685746602308	NA	0.0251894871289806	0.246917	NA	3.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NEIL1	2.39892527146454	0.01644327005467404	1.7840118105503713	NA	0.0196150875893423	0.289618	NA	3.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
HORMAD2	2.398487970527914	0.016462917229607372	1.7834932053045707	NA	NA	0.0164627	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SPNS1	2.392360737415553	0.01674037970492698	1.776234695573084	NA	0.0167403797049271	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
HMSD	2.390919475706889	0.016806238438766427	1.774529479189435	NA	NA	0.0168063	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ARHGEF10	-2.390382687020867	0.016830825169990318	1.7738945912144075	NA	0.0863869478358105	0.0957651	NA	11.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CDRT1	-2.381122988698493	0.017259948283648734	1.762960509904681	NA	0.0172599482836487	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
COL22A1	2.3674658919408604	0.01791037082491729	1.7468954222164	0.271443	0.0245533984262347	NA	3.0	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RHBDL3	2.3643236891656536	0.018063022823618116	1.7432095693179914	NA	NA	0.0180627	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ADAM2	-2.3611035060905765	0.01822064428549693	1.7394362703548445	NA	0.149240818003399	0.0578423	NA	9.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
INSM2	2.360411673348421	0.018254664835849612	1.7386261364900581	NA	0.436171330501913	0.0104838	NA	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZDHHC18	2.355967103552595	0.01847455368005114	1.7334260447670917	NA	0.0184745536800514	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CCR5	2.351491541029792	0.018698314765859113	1.7281975336169106	NA	0.0186983147658594	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
POP1	2.3481729772629953	0.018865757644006245	1.7243257489573414	NA	0.018865757644006	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ARNTL2	2.341601474938998	0.019201205472220203	1.7166715049683725	NA	0.0192012054722204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TADA1	2.3390666425684903	0.019331984734412593	1.7137235564755837	NA	0.210586026790801	0.0397844	NA	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MPEG1	2.319761394881565	0.02035378854056662	1.6913547417642827	NA	0.0203537885405667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ATP6V0E1	2.312473492422079	0.020751604448239733	1.682948319381815	NA	NA	0.0207515	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
VWA5B2	2.311023006951098	0.020831584130459616	1.681277703025946	NA	0.0208315841304595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ARSK	2.3084880962229066	0.020972004161642813	1.678360064777772	NA	0.0209720041616429	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.001; NUMVAR >= 3
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	7.0785085617932735	1.4571412435070475e-12	11.836498349189066	0.013579	0.0664078248262314	1.77078e-15	15.0	19.0	99.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP1
CFAP52	-4.228394680337387	2.3536464693414905e-05	4.628258770016205	0.0152275	0.010622818696429	0.0191807	13.0	66.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP1
MET	-4.16807214361146	3.0718671779956566e-05	4.5125975663458044	0.0249452	0.0496486096306934	0.00257763	25.0	109.0	224.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP1
