COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MISSENSE_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
NECAB3	2.4096119246364953	0.015969496950358528	1.7967087642074393	NA	NA	0.0159691	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AMHR2	2.4038039818141295	0.016225470856112197	1.7898026913076142	NA	NA	0.0162259	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ARHGEF10	-2.3903826870208666	0.016830825169990342	1.773894591214407	NA	0.0863869478358105	0.0957651	NA	11.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RECQL4	-2.368761918401454	0.017847738248691312	1.7484168119522876	NA	0.0666666107120231	0.129515	NA	20.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
RHBDL3	2.3643236891656536	0.018063022823618116	1.7432095693179914	NA	NA	0.0180627	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
INSM2	2.3604116733484215	0.01825466483584959	1.7386261364900588	NA	0.436171330501913	0.0104838	NA	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
POP1	2.3481729772629953	0.018865757644006245	1.7243257489573414	NA	0.018865757644006	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ARNTL2	2.341601474938998	0.019201205472220203	1.7166715049683725	NA	0.0192012054722204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
MPEG1	2.319761394881565	0.02035378854056662	1.6913547417642827	NA	0.0203537885405667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
VWA5B2	2.311023006951098	0.020831584130459616	1.681277703025946	NA	0.0208315841304595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ARSK	2.3084880962229066	0.020972004161642813	1.678360064777772	NA	0.0209720041616429	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PLPP1	2.3038322673478415	0.02123206104539957	1.673007845815262	NA	NA	0.0212319	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SLC49A3	-2.2985028859603394	0.0215331838200328	1.66689175219022	NA	NA	0.0215333	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
H2AC16	2.296482455533255	0.02164831117376966	1.6645759781337486	NA	NA	0.0216487	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
ZNF644	2.295107218885754	0.021726980483903084	1.6630006257410508	NA	NA	0.0217276	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
TRPM2-AS	2.290809043008799	0.021974460398757948	1.6580817805872556	NA	NA	0.0219746	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
UNC5D	2.2902025713959375	0.022009576445862548	1.657388314965717	NA	0.0220095764458622	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
VTI1B	2.286093588950732	0.02224878397675833	1.6526937207107186	NA	NA	0.0222484	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
OR6X1	2.2839341449028843	0.022375401556909195	1.6502291619389797	NA	0.0223754015569094	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PML	2.28303557342112	0.022428273007032366	1.6492041661134906	NA	0.022428273007032	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
PLA2G6	2.2819548315493208	0.022492007103145393	1.6479717880091418	NA	0.0224920071031453	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
UBA6	2.2814031226406977	0.022524603435943022	1.6473428463909745	NA	0.28551317452597	0.0308987	NA	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
POMGNT1	2.2805434619020546	0.022575476165668608	1.646363080706973	NA	0.152319010615942	0.0728475	NA	4.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
SELENOO	-2.2740117152863606	0.022965282151427315	1.6389282144718273	NA	NA	0.0229653	NA	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
CCDC74B	2.271025199473849	0.02314545250863311	1.6355343240589066	NA	0.241595930949055	0.0412797	NA	8.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
HNRNPCL2	2.2631440045393165	0.023626813686298327	1.6265948434020632	NA	NA	0.0236272	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_LOF_HC_LOFTEE; MAF: 0.01; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZSCAN25	3.791306574483068	0.00014985683444540516	3.8243234456162907	NA	NA	0.000149851	NA	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TRAPPC3L	3.7300209428633817	0.00019146385536681065	3.7179132002662922	NA	0.0020760267795094	0.0280984	NA	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SOAT2	3.31893398250192	0.0009036178957590848	3.0440151766533363	NA	0.0217959810802337	0.0164051	NA	8.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RHOT1	3.3022983719039405	0.0009589600361495601	3.018199491308342	NA	NA	0.000958919	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RP11-400G3.5	3.112899632413066	0.0018525900862235362	2.732220664321094	NA	0.0018525900862235	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FLYWCH1	3.057228067457272	0.0022339423368667147	2.650928041204205	NA	0.0698803743089678	0.0120429	NA	14.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NOC2L	3.056221764227844	0.0022414540542561086	2.6494701589563636	NA	0.0022414540542561	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC17A1	-3.042402310276703	0.002346979837439067	2.629490641345833	NA	0.002346979837439	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF587B	3.0318646066294477	0.002430481939366744	2.6143076017700624	NA	0.0024304819393667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PHKB	-3.001403824576659	0.002687379156991436	2.5706710554974515	0.038219	0.112281879679084	0.124033	5.0	14.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TRAP1	2.952055033177449	0.003156666653530555	2.5007712775236564	NA	0.0031566666535306	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LY6K	2.9354628482829033	0.0033305049089437312	2.4774899218853377	NA	0.0033305049089437	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NME3	-2.92352052726516	0.0034609740439793487	2.4608016577410674	NA	0.043064465862484	0.0347384	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
USP13	2.910664026056153	0.00360661604781899	2.442900089228362	NA	0.0036066160478189	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MEI1	2.899569861415407	0.0037367506235431256	2.4275058843373882	NA	0.0037367506235431	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMEM252	2.8791789498662923	0.0039871202397343325	2.3993406671051685	NA	NA	0.00398718	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OTUD7B	2.87536499995895	0.00403560680245659	2.39409115458628	NA	NA	0.00403557	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RTEL1-TNFRSF6B	-2.845183674563507	0.004438582067798526	2.352755745759457	NA	0.0096142444242319	0.151488	NA	17.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KIN	2.806766914058083	0.005004143607014746	2.3006702355815043	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CMYA5	2.805211260310229	0.005028361048949248	2.298573546432212	NA	0.0554334644759755	0.0401986	NA	34.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ALG8	2.758586659796047	0.005805191079041957	2.2361834807991734	NA	0.0058051910790419	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RRP1B	2.757461361495823	0.005825209726449335	2.234688434010099	NA	NA	0.00582518	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ENOX2	2.749914816928237	0.005961075886752556	2.2246753494021774	NA	NA	0.00596116	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ECD	2.725050281418556	0.006429169523822502	2.191845122645725	NA	0.123719215446128	0.020643	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
IGFLR1	2.7234835592090465	0.00645974306993269	2.189784755306696	NA	0.181306001493002	0.0119088	NA	7.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RAD51B	2.7170263151563128	0.006587137012158711	2.1813033031585105	NA	0.142842719656024	0.0174462	NA	11.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ING1	2.711947912139798	0.006688910279520709	2.1746446293382014	NA	0.0543741447748026	0.0559503	NA	7.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GLIPR2	2.705015667146954	0.006830116802951334	2.1655718693135646	NA	NA	0.00682988	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FER1L5	2.6816216155770527	0.00732662781441824	2.1350958696388114	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FAAH2	2.6739671106278875	0.007495980260275759	2.125171565778843	NA	NA	0.00749611	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SULT1E1	2.6696140365511605	0.007593848161064065	2.1195380908242534	NA	NA	0.00759399	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRMT2	2.6617244320344113	0.007774149496645693	2.1093471121554823	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PLEKHG1	2.654840450975202	0.007934592741004939	2.1004753593783576	NA	0.0119600320891666	0.214535	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
YJEFN3	2.6536904635523166	0.007961682417287516	2.098995149933329	NA	NA	0.00796174	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ASPDH	2.650703451132342	0.008032433335630937	2.095152870144669	NA	0.008032433335631	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CYP2C18	2.636884802061022	0.008367124079129332	2.077423790655541	NA	0.0083671240791291	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANKRD35	2.620851232056049	0.008771052773624641	2.0569482759229554	NA	0.0087710527736246	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RIPK2	2.618518176785385	0.008831258650151608	2.05397739541897	NA	NA	0.00883121	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NRBF2	2.608857607779324	0.009084503536973902	2.041698801657445	NA	NA	0.00908438	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MUC16	-2.5950786245892723	0.009456928288525254	2.0242499041873407	NA	0.102681619867172	0.0415497	NA	82.0	43.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZBBX	2.5891529765564507	0.00962123422979379	2.016769212285825	NA	0.0096212342297936	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MCMDC2	-2.564215711322576	0.010340925417547712	1.9854405941482125	NA	0.0103409254175479	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TKTL2	2.5628049829612953	0.010383035107430733	1.983675677534157	NA	0.0103830351074306	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CPLX3	2.5623940285483773	0.010395330601555607	1.983161694293245	NA	NA	0.0103954	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OGFOD1	2.5592811793372285	0.010488886584507048	1.979270610554644	NA	0.010488886584507	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CDC42BPB	2.552562529969667	0.01069337129682966	1.9708853532770159	NA	NA	0.0106933	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GJA8	2.5492507501979196	0.010795464876468586	1.966758651251193	NA	NA	0.0107956	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RANGAP1	2.5460833133222955	0.01089391846684418	1.9628158794330144	NA	NA	0.010894	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DCP1B	2.5442319271449616	0.010951834004177983	1.9605131473809927	NA	0.0109518340041779	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EPB41L4A	2.543587019239521	0.010972072338862727	1.959711337754954	NA	0.0109720723388628	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
C1orf94	2.538552573700067	0.011131207710336344	1.953457713160336	NA	0.0315328432973661	0.149932	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
WDR33	2.5341642675560636	0.011271587927078731	1.948014896785418	NA	0.431583054272798	0.00515214	NA	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
BPIFB3	2.5311976423511835	0.011367377564872478	1.9443397147728765	NA	0.13043556649914	0.0387086	NA	6.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TTC31	2.5311299559617417	0.011369571504132295	1.944255902673528	NA	0.0113695715041321	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TRAPPC6A	2.528976312194173	0.011439574757858095	1.9415901192272789	NA	NA	0.0114393	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PANX2	2.516418571497775	0.01185542917636425	1.926082719580943	NA	NA	0.0118553	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ACSBG2	2.5127325096485467	0.01198001321581582	1.9215427028521566	NA	0.0119800132158156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SUSD2	2.5093631892854753	0.012094905707481346	1.9173975130714411	NA	0.0040676451049369	0.499099	NA	10.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ERV3-1	-2.5091754083323576	0.01210133759850372	1.9171666231097484	NA	0.0121013375985041	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
AMPD1	2.50598697145232	0.012211011918268613	1.9132483448749062	NA	0.0122110119182686	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CAPN10	2.5045355190767693	0.012261229345849629	1.9114659840302566	NA	0.0111847897236652	0.31486	NA	6.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RMDN1	2.500737592598618	0.012393496990191846	1.906806134361677	NA	0.0123934969901917	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SEMG2	2.4968460054577135	0.01253033585820241	1.9020372881910705	NA	0.0125303358582026	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANO10	2.4875251304106922	0.012863536504720885	1.8906396166886383	NA	0.0128635365047211	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RAD51AP2	2.479350915055417	0.013162174116517511	1.8806723684104643	NA	0.0131621741165176	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NBPF4	2.4646622668464153	0.013714245051139523	1.8628280946688898	NA	NA	0.0137145	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GDF9	2.451340673100578	0.014232517932612635	1.8467182603160068	NA	0.0579148855289338	0.116328	NA	7.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NADSYN1	2.4480624095750048	0.014362677509763298	1.8427645907816885	NA	0.0506290525512943	0.131689	NA	8.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KIF6	2.4360791471867693	0.014847435441741691	1.828348554406307	NA	0.0148474354417416	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
USP4	2.429377698506058	0.015124766809207293	1.8203113124940196	NA	0.0207183586618177	0.261617	NA	11.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
C2CD2	2.415112342975578	0.015730357078057818	1.803261418809009	NA	0.0157303570780576	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DARS2	-2.4137872976076973	0.015787675783104627	1.8016818008890374	NA	0.157928527237509	0.0453341	NA	8.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NECAB3	2.4096119246364953	0.015969496950358528	1.7967087642074393	NA	NA	0.0159691	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
AMHR2	2.4038039818141295	0.016225470856112197	1.7898026913076142	NA	NA	0.0162259	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HORMAD2	2.398487970527914	0.016462917229607372	1.7834932053045707	NA	NA	0.0164627	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ARHGEF10	-2.3903826870208666	0.016830825169990342	1.773894591214407	NA	0.0863869478358105	0.0957651	NA	11.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CDRT1	-2.381122988698493	0.017259948283648734	1.762960509904681	NA	0.0172599482836487	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CHMP4A	2.3719488840140674	0.01769453847771414	1.7521607604746703	NA	NA	0.017694	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RECQL4	-2.368761918401454	0.017847738248691312	1.7484168119522876	NA	0.0666666107120231	0.129515	NA	20.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RHBDL3	2.3643236891656536	0.018063022823618116	1.7432095693179914	NA	NA	0.0180627	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ADAM2	-2.361103506090577	0.0182206442854969	1.7394362703548452	NA	0.149240818003399	0.0578423	NA	9.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
INSM2	2.3604116733484215	0.01825466483584959	1.7386261364900588	NA	0.436171330501913	0.0104838	NA	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CCR5	2.351491541029792	0.018698314765859113	1.7281975336169106	NA	0.0186983147658594	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
POP1	2.3481729772629953	0.018865757644006245	1.7243257489573414	NA	0.018865757644006	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ARNTL2	2.341601474938998	0.019201205472220203	1.7166715049683725	NA	0.0192012054722204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MPEG1	2.319761394881565	0.02035378854056662	1.6913547417642827	NA	0.0203537885405667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
VWA5B2	2.311023006951098	0.020831584130459616	1.681277703025946	NA	0.0208315841304595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ARSK	2.3084880962229066	0.020972004161642813	1.678360064777772	NA	0.0209720041616429	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PLPP1	2.3038322673478415	0.02123206104539957	1.673007845815262	NA	NA	0.0212319	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
AGR3	-2.303613863984471	0.02124432889906557	1.6727569835688685	NA	0.0212443288990662	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PPT2-EGFL8	2.3014037909667513	0.02136881784274233	1.6702195030383014	NA	NA	0.0213687	NA	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC49A3	-2.2985028859603394	0.0215331838200328	1.66689175219022	NA	NA	0.0215333	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
H2AC16	2.296482455533255	0.02164831117376966	1.6645759781337486	NA	NA	0.0216487	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EGFL8	2.2960739366153624	0.02167165424311572	1.6641079368003204	NA	NA	0.0216723	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
 
COHORT: META-GROUP1; APPROACH: RESULTS_WEIGHTEDZ_CMCWALD; VARIANT GROUP: ALL_MODERATE_HIGH_IMPACT_SNPEFF; MAF: 0.001; NUMVAR >= 4
GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	7.0785085617932735	1.4571412435070475e-12	11.836498349189066	0.013579	0.0664078248262314	1.77078e-15	15.0	19.0	99.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
CFAP52	-4.228394680337387	2.3536464693414905e-05	4.628258770016205	0.0152275	0.010622818696429	0.0191807	13.0	66.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
MET	-4.168072143611459	3.0718671779956634e-05	4.512597566345804	0.0249452	0.0496486096306934	0.00257763	25.0	109.0	224.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
RASAL1	3.8718645223406947	0.00010800598204662552	3.9665521899029326	0.183743	0.0108546767567477	0.00466059	23.0	89.0	177.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
P2RY10	3.8024854264668497	0.00014325169571286064	3.8439002284573993	NA	NA	0.000143249	NA	NA	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP1
