GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
LOC101928119	-0.5259141611615098	0.598947849258106	0.22261099024077946	0.598948	NA	NA	4.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SULT2A1	-0.5258298107260273	0.5990064599975129	0.22256849392764236	0.0986924	0.746038147685753	0.676975	7.0	27.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TINF2	0.5258187460668561	0.5990141484477386	0.22256291964706004	0.957563	0.325090263971629	0.983968	12.0	35.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MRPL30	-0.5257690525808982	0.59904867928962	0.22253788497652102	0.507377	0.402503407443825	0.555575	8.0	18.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
WDR97	0.5253443781539553	0.5993438124166126	0.2223239739382625	0.62175	0.80291426392337	NA	59.0	136.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAM209A	0.5253185806965289	0.5993617428239113	0.2223109814616453	0.325589	0.207570618061005	0.526967	9.0	22.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC100630923	-0.5252724358909573	0.5993938161705055	0.22228774189901582	0.155097	NA	0.497196	6.0	NA	12.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
EML2-AS1	0.5252645440750816	0.5993993015232997	0.22228376747104378	NA	NA	0.5994	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SIVA1	-0.5252567730297956	0.5994047029544776	0.22227985388425864	0.4003	0.97366167452435	0.918993	7.0	24.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PITPNA	-0.52521984417347	0.5994303714469662	0.22226125635589744	NA	0.549589069126917	0.885187	NA	12.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SESN1	0.5251872099018533	0.5994530552758732	0.2222448219611859	0.323613	0.798167212340667	0.100798	9.0	51.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SRGAP2	-0.5251353542436457	0.599489100541112	0.2222187085082212	0.083856	0.324091572305893	NA	16.0	59.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NEK5	0.5251149713117591	0.5995032691419471	0.22220844431419487	0.839909	0.615319686261653	0.226275	25.0	58.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SLIT3-AS2	0.5250537488911943	0.5995458270344758	0.22217761545497078	NA	NA	0.599545	NA	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RWDD2A	0.52490330404127	0.5996504124374936	0.22210186327690618	NA	0.231335874318368	0.649399	NA	15.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MYF6	0.5248635388336089	0.5996780575706064	0.22208184185814603	0.756785	0.0812877070737635	0.599954	6.0	20.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
BAK1	0.5248429807210683	0.5996923499832068	0.22207149123437445	0.894324	0.786544111950427	0.189287	7.0	23.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NME1-NME2	0.5247008576279601	0.5997911610290112	0.22199993861752382	0.903212	0.574649857660474	0.821211	7.0	14.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C16orf74	0.5245578519077347	0.5998905931587093	0.22192794814971867	0.957219	0.323512071298307	0.894708	5.0	9.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NTM	0.5244646970297956	0.5999553679219114	0.22188105659336044	0.359038	0.608512312229621	0.189048	7.0	24.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RPS27	-0.5244488280646696	0.5999664026403317	0.22187306887709923	NA	0.826406713986736	0.601414	NA	4.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KLK9	0.5243717003116419	0.6000200358662107	0.22183424741493274	0.835203	0.40142125260666	0.889545	13.0	33.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HBM	0.5243022906168807	0.6000683039502606	0.221799312382451	0.441689	0.507187412765188	0.599967	5.0	14.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ALX3	0.5242464076159156	0.600107166734424	0.22177118667394966	0.0936559	0.22927114998535	0.664406	9.0	26.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ALG1	-0.5241160347171775	0.600197836546284	0.22170557435219268	0.845467	0.229076910040335	0.0211419	19.0	67.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZP1	-0.5241121795338259	0.600200517786398	0.22170363424992248	0.68466	0.796298598816683	0.291077	21.0	66.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LCE6A	0.524068939972104	0.6002305908251151	0.22168187447599141	NA	0.860388768193296	0.359129	NA	11.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PLAAT3	0.5239393944926827	0.6003206935561347	0.22161668589226524	0.721443	NA	0.272426	5.0	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LDB3	-0.523933679455886	0.60032466867494	0.22161381015190695	0.228519	0.820055844771724	0.944811	39.0	101.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DIP2C-AS1	0.5239273927392739	0.6003290414418863	0.22161064676093187	0.600329	NA	NA	11.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
THBS3	0.523793912487797	0.6004218879048537	0.2215434842784788	0.646431	0.219412643763981	0.890342	21.0	85.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF700	-0.5236245944707525	0.6005396718131153	0.22145829770249711	0.575944	0.823509929819129	0.0911616	18.0	72.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
BDH2	-0.523531918601016	0.6006041450164648	0.2214116748816827	0.76213	0.807895032941562	0.333881	11.0	25.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
USP35	0.5235128720918013	0.6006173957728913	0.22140209341781128	0.713826	0.25157020608742	0.0916843	34.0	109.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPINK6	0.523480486306959	0.600639927036711	0.22138580181506717	NA	0.600639927036711	NA	NA	4.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HES1	-0.5233773561064078	0.6007116787693212	0.22133392461038195	NA	0.142467491907477	0.467535	NA	7.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TBX21	-0.5233684912758119	0.6007178465610468	0.22132946552584057	0.410583	0.185234427340546	0.159001	9.0	27.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FGF22	0.5233158170703464	0.6007544957397162	0.22130297047388311	0.624696	0.516780537603974	0.817227	19.0	5.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
IQCK	0.5232867896200476	0.600774692626332	0.22128837008548705	0.963164	0.106824599532278	0.509198	7.0	27.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SYNJ2BP	-0.5232676344790752	0.6007880206687054	0.2212787354735046	0.409052	0.693165165870368	0.753673	5.0	13.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LRRFIP2	-0.5231655277743659	0.6008590682095791	0.22122738003766027	0.80184	0.430407967449788	0.71241	25.0	66.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CKMT1B	0.523035369473127	0.6009496400197543	0.22116192063937137	NA	0.67631926323021	0.2472	NA	23.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PCDHB6	-0.5229974574617324	0.6009760225893142	0.2211428548938988	0.228489	0.610462384089294	0.109443	18.0	68.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CRYZL2P-SEC16B	-0.5229277684942459	0.6010245197725892	0.22110780988625803	0.543891	NA	0.894515	39.0	NA	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TASOR2	-0.5228982300059694	0.6010450764072888	0.22109295611565147	0.970535	NA	0.437498	58.0	NA	134.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GIMD1	-0.5228815936107336	0.6010566542654732	0.22108459043445564	0.488599	0.435786815660646	0.412859	9.0	15.0	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CHL1	0.5227613766278809	0.6011403205258735	0.2210241414464213	0.436843	0.81005881761528	0.910477	36.0	106.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RASA4B	0.5227139812657977	0.6011733072665935	0.22100031079334864	NA	NA	0.601173	NA	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TGFA	-0.5226623005831275	0.6012092774828525	0.22097432627454913	0.806258	0.595186848431236	0.897605	4.0	15.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF415	-0.5225224515291944	0.6013066185439964	0.22090401587624267	0.60394	0.27412612714863	0.741273	20.0	45.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PRSS42P	-0.5224732998516909	0.6013408319518083	0.2208793059012326	0.296531	NA	0.760357	5.0	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ACTL6B	-0.5223333029076234	0.6014382855780336	0.22080892960090137	NA	0.776532301925044	0.649217	NA	13.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KLHL24	0.5223118795352524	0.6014531992846257	0.2207981606486567	0.587518	0.145757866381674	0.993958	10.0	39.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CX3CL1	0.5222595955688268	0.6014895970436038	0.22077187952218763	0.602592	0.415665767205711	0.667152	20.0	50.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RP11-257K9.8	-0.522255092066327	0.6014927322271135	0.22076961582659563	NA	0.601492732227113	NA	NA	18.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SGSM2	0.5221479309190244	0.6015673363064692	0.22071575294662707	0.495123	0.113866787204731	0.995595	35.0	112.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
WISP2	-0.5219901190297559	0.6016772103183301	0.22063643793568896	NA	0.60167721031833	NA	NA	38.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF354C	-0.5219745932246935	0.6016880204016537	0.22062863521808232	0.2231	0.870515623954187	0.879788	11.0	47.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FIZ1	0.5218469040100803	0.6017769293267965	0.22056446607770075	0.0883157	0.135635439641298	0.264435	6.0	6.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RGS18	-0.5218087439745173	0.601803500988194	0.2205452900830914	0.589626	0.591488577581321	0.367534	5.0	9.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PABPC4L	0.5217603476585099	0.6018372011549782	0.2205209708714673	0.932413	0.942168167846011	0.288659	5.0	31.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CCL13	0.5217598253495449	0.6018375648629074	0.22052070841461244	0.601838	NA	NA	4.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CDC25A	-0.5217107825613757	0.6018717160698779	0.220496065120793	0.712556	0.243925635190952	0.914929	4.0	29.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RHNO1	-0.5216540687270415	0.6019112101402471	0.22046756819420943	0.646285	0.234770294758322	0.457144	7.0	18.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GPR35	0.5215849175829383	0.6019593668173988	0.22043282329793026	0.283708	0.208570382668993	0.4728	19.0	35.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
S100A7L2	-0.5214913383244566	0.6020245379356475	0.2203858069600029	NA	0.602024537935648	NA	NA	14.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
JMJD1C	0.5214685785553277	0.6020403889332615	0.22037437235935436	0.960499	0.633450696156225	0.183334	49.0	175.0	107.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LYL1	0.5214406296952239	0.6020598541207016	0.22036033096447222	0.034446	0.281820230152319	0.892291	5.0	16.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CYP46A1	0.5211962236094955	0.6022300846072892	0.22023755295380948	NA	0.390142927936886	0.902681	NA	19.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC114841035	0.5211412601219109	0.6022683700340404	0.22020994453386192	0.38402	NA	0.893792	4.0	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NAPEPLD	-0.521112474040033	0.6022884217361568	0.22019548553343585	0.237709	0.701237309904414	0.915971	11.0	25.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZNF793	0.5210700366328139	0.6023179831764156	0.220174170072499	0.582083	0.855756623588279	0.8647	15.0	45.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RP5-1052I5.2	-0.5210681442217425	0.6023193014247871	0.22017321956565214	NA	0.602319301424786	NA	NA	31.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CD163	-0.5210237245228944	0.6023502444387401	0.22015090908181476	0.87612	0.487928834183994	0.0797851	18.0	95.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ODR4	0.5209275738270052	0.6024172260111633	0.22010261805796807	0.44498	NA	0.133481	12.0	NA	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
IL17RC	0.5208772854214881	0.6024522598185494	0.22007736222833493	0.363157	0.78579567900233	0.780283	32.0	75.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C1orf109	-0.5208713815288	0.6024563728713339	0.2200743972298618	0.251912	0.170206270205477	0.498816	5.0	10.0	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CCDC155	0.5208597991105742	0.6024644420075802	0.22006858044704544	NA	0.60246444200758	NA	NA	41.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PRR23C	-0.5208041382039129	0.6025032200326779	0.22004062769303323	0.530952	0.889802363097533	0.678832	10.0	19.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TRIM31	-0.5208039373109472	0.6025033599934917	0.22004052680693	0.17041	0.114522530268874	0.487208	14.0	25.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PTPRN	0.5207179573851063	0.6025632629890708	0.21999734987387956	0.833163	0.394534849895623	0.872755	26.0	93.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ARID2	0.5206705982055112	0.6025962597053397	0.21997356830549755	0.288613	0.783193957635828	0.0914416	28.0	105.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
UBE3B	-0.5206456075657901	0.6026136718435426	0.2199610194617779	0.53778	0.182542564954968	0.853237	29.0	101.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HIST1H1B	0.5206014736261723	0.6026444225603286	0.21993885845463823	NA	0.602644422560328	NA	NA	31.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PPP1R26	-0.5203655992328825	0.6028087821292654	0.21982042921325104	0.774228	0.726806746947088	0.790953	57.0	174.0	111.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ITGB3BP	-0.5202393534557472	0.6028967597025173	0.21975705026484824	0.394504	0.907853685487854	NA	6.0	8.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
BCL2L12	-0.5201880464969602	0.6029325159100842	0.21973129417489637	0.449821	0.374650747517724	0.301571	11.0	40.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LOC101927157	-0.5201641566753819	0.6029491652330328	0.2197193017726607	0.82956	NA	0.602814	15.0	NA	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GPR137B	0.5200744051427777	0.6030117168268647	0.2196742492133879	0.83554	0.813124107318262	0.352584	15.0	26.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
POLR3K	0.5200166893870449	0.6030519428915525	0.21964527900474545	0.386768	0.793005672195535	0.765999	4.0	10.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MXRA5	-0.5199599105533487	0.6030915171291682	0.21961678011784205	NA	0.831042078736339	0.60169	NA	9.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PRSS1	0.519869146378866	0.6031547812111113	0.21957122517312877	NA	0.803198417090123	0.62697	NA	5.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NCAPD2	0.5198090844546926	0.6031966469746601	0.2195410812703283	0.607301	0.538415865641576	0.424258	33.0	126.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PAX6	0.5197679415707261	0.6032253261018116	0.21952043312739328	0.301893	0.350384097842944	0.317891	5.0	12.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FPR3	0.5196836191588778	0.6032841059390299	0.21947811641060122	0.94554	0.143780332412102	0.528663	7.0	22.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NRAS	-0.5196213861773037	0.6033274892312489	0.21944688660226686	NA	0.603327489231249	NA	NA	5.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KIAA1551	0.5195391141829304	0.6033848440917571	0.21940560269597045	NA	0.603384844091757	NA	NA	149.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MMD	0.5194550949835007	0.6034434195239997	0.21936344427495066	NA	0.202873020358641	0.590034	NA	11.0	9.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GLIS1	0.5194227951055062	0.6034659386207002	0.21934723772328282	0.108463	0.570355320329644	0.890285	27.0	88.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAU	0.5194161269942814	0.6034705875968114	0.2193438920217853	NA	0.67392102308946	0.753679	NA	6.0	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RIBC2	0.5193710566755345	0.6035020108354939	0.2193212785189035	0.534983	0.629185919724637	0.299678	21.0	35.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OR4C15	-0.519189617336001	0.6036285186388088	0.21923025001824512	0.376867	0.971020647124352	0.958602	22.0	57.0	47.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
URB1	0.5191143387933699	0.6036810097788795	0.219192485696902	0.796894	0.96660581615166	0.230776	74.0	220.0	133.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MMP10	0.5190967645633123	0.6036932644476466	0.21918366964849534	0.535788	0.98517533048934	0.124322	12.0	49.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C20orf96	-0.5188835512230133	0.6038419489334852	0.2190767198032981	0.919462	0.169009022967972	0.563417	8.0	43.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
LRCOL1	-0.5188651112518946	0.6038548088343945	0.21906747081928452	0.96376	0.221568968352941	0.780836	7.0	26.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SNRNP27	-0.5188033800318403	0.6038978606308962	0.21903650892097973	0.0522759	0.0670133539717091	0.313521	5.0	7.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TEX38	-0.5187194084819347	0.6039564252066767	0.21899439411886393	0.982315	0.709515876785696	0.614421	7.0	14.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ITSN1	0.5186677101129943	0.6039924826521954	0.21896846661560104	0.804415	0.433377886250195	0.716924	26.0	109.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
THAP7	0.5185376355713839	0.6040832084696977	0.21890323606378873	0.737707	0.672774181753119	0.417549	9.0	32.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CELSR1	-0.5185323627728822	0.6040868863280795	0.21890059194338327	0.397218	0.402518325521055	0.432097	110.0	360.0	244.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
THOC5	0.5183718146991885	0.6041988759028665	0.21882008705617817	0.639554	0.20990813558499	0.409774	6.0	35.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
H3-3B	0.5182461304462076	0.6042865528833319	0.21875706994738092	0.567371	NA	0.872107	4.0	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ST18	0.5181330158413874	0.604365466195592	0.2187003594706333	0.879908	0.98134890392143	0.4697	26.0	88.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SPRING1	-0.5180429230297835	0.6044283218849713	0.21865519398525862	0.165754	NA	0.513529	9.0	NA	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CAPN3	0.5179888747420371	0.604466031544254	0.21862809964587354	0.76698	0.52150162731693	0.967953	37.0	94.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DDHD1	-0.5179859696299324	0.6044680584799484	0.21862664334317763	0.299769	0.0152281277513981	0.622152	18.0	55.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ALKBH3-AS1	0.5179834539446833	0.6044698137097647	0.2186253822583176	NA	NA	0.604469	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SAMD8	0.5179696292202692	0.6044794594598422	0.21861845211472014	0.516109	0.530927660819138	0.704838	5.0	25.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CAB39	-0.5178945235721577	0.6045318631804684	0.21858080375479622	NA	0.234863099486718	0.648742	NA	9.0	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KIR2DS1	0.517790064684347	0.6046047510263639	0.2185284444284196	0.735363	NA	0.693385	22.0	NA	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CNOT6	0.5176977300171957	0.6046691822876205	0.21848216518517885	0.740139	0.46410221478723	0.19459	4.0	23.0	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
UBR7	-0.5175653802889405	0.6047615414863393	0.2184158346552095	0.565546	0.391341226398544	0.539292	7.0	26.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ETV2	0.5175198566906135	0.6047933112275448	0.2183930206037934	0.932405	0.0515947870038226	0.33439	11.0	37.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ZBED3	-0.5174005189454711	0.6048765975043568	0.21833321789193985	NA	NA	0.604876	NA	NA	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GSTO2	-0.5173298200497786	0.60492594096469	0.21829779129648952	0.20594	0.143141872235445	0.486015	5.0	24.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
OR6C3	0.5173070190839445	0.6049418550147394	0.2182863662727893	0.422904	0.650647474304466	0.584057	16.0	45.0	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
C11orf95	-0.5171096742860658	0.6050796006623325	0.21818748839813082	0.205335	0.838879356122623	0.866968	15.0	25.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MPPE1	-0.5169635527114621	0.6051816018232559	0.21811428347120979	0.998229	0.476430736602814	0.852781	17.0	40.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HOXD4	0.5168772481198246	0.6052418509512507	0.21807104923976908	0.259437	0.8260659292634	0.989856	4.0	16.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
PRPF4B	-0.516813183805902	0.6052865759071084	0.21803895779753568	0.101932	0.416386668571357	0.942366	17.0	45.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TRMT10A	0.516778199424959	0.6053110000341517	0.21802143378491176	0.87726	0.822073264739812	0.334284	6.0	29.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
SHLD2	0.5167262176285877	0.6053472916161053	0.217995396324308	0.923145	NA	0.525892	24.0	NA	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
MYB	0.5166539684034369	0.6053977347138402	0.21795920842589403	0.63609	0.991813821579098	0.174531	17.0	51.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
B3GALNT2	0.5166049024114469	0.6054319927725507	0.21793463340014943	0.477409	0.785555321840941	0.648106	17.0	36.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
IKZF5	-0.516505355317124	0.6055014995933282	0.21788477693991976	0.856026	0.484472449974435	0.706232	4.0	20.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TCEA2	-0.5165035629731526	0.6055027510953704	0.21788387930404318	NA	0.472168096391221	0.990832	NA	17.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HSF2	0.5164720603861351	0.6055247479283499	0.21786810244812363	NA	0.833012922366972	0.346582	NA	22.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
