GENE	TEST_STAT_SUMMEDZ	META_PVAL	UKB_ALL_CASES_BETA	UKB_ALL_CASES_SE	UKB_ALL_CASES_PVAL	AMP_NIH_BETA	AMP_NIH_SE	AMP_NIH_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MYH14	-2.5709668043799927	0.010141504742331381	-0.0989472	0.0545165	0.0695245	-0.0807264	0.106785	0.449667	429.0	59.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOS3	-2.569426546409427	0.010186698497672616	-0.187719	0.0620424	0.00248094	0.0567459	0.12438	0.648225	208.0	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WNT10B	-2.5692637020770537	0.010191487088598489	-0.12825	0.136531	0.347551	-0.36309	0.222766	0.10312	88.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FKBP11	-2.568450922529177	0.01021541761190589	-0.314294	0.206771	0.128507	-1.01903	0.971948	0.294434	52.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C6orf136	-2.5680506761139332	0.010227220367110629	-0.109003	0.0818949	0.183185	-0.501658	0.405531	0.216072	48.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CYC1	-2.567487837124128	0.010243838307276383	-0.0870544	0.12571	0.488623	-0.806289	0.430024	0.0607948	66.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MPIG6B	-2.5674807707520673	0.010244047096094923	-0.496286	0.294686	0.0921592	-0.516322	0.584496	0.37704	38.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ALG5	2.566352737692622	0.010277425492342692	0.201391	0.18201	0.268518	0.56146	0.384596	0.144326	34.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SNX4	-2.5656748133695184	0.010297531749541717	-0.332013	0.214725	0.12205	-0.778114	0.763268	0.307989	74.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PANK4	2.5655956487355063	0.010299881939688121	0.16006	0.126734	0.206603	0.409163	0.314104	0.1927	142.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GFRA1	-2.5654722977251154	0.010303544858800417	-0.172112	0.189071	0.362663	-0.906238	0.54752	0.0978904	74.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HBP1	2.5639778085115688	0.01034801605181916	0.282874	0.149963	0.0592553	0.298175	0.43999	0.49797	99.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PPM1F-AS1	2.5638801176838273	0.010350928955634837	1.42743	0.556746	0.0103512	NA	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SUOX	-2.5637558626882626	0.010354634992878827	-0.0268205	0.0766711	0.726479	-0.326229	0.147352	0.0268324	82.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POLR2A	-2.5627684831387674	0.010384126634969022	-0.139119	0.13426	0.300112	-0.675996	0.442818	0.126866	133.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DPP7	2.56135010534325	0.010426622394712199	0.206021	0.0827759	0.0128139	0.0143541	0.198126	0.942245	116.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EXTL2	-2.560203693323894	0.010461082839848916	-0.287174	0.211291	0.174101	-0.464879	0.387056	0.229727	44.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPL38	-2.559906716621377	0.010470026286394504	-0.11919	0.107418	0.267173	-0.266075	0.18346	0.146971	89.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SREBF1	-2.559146951282389	0.01049293757165084	-0.033259	0.0851955	0.696252	-0.428927	0.197775	0.0301008	175.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TOM1	-2.5587455570245017	0.01050505990945078	-0.272214	0.108888	0.0124212	-0.0115548	0.196508	0.953111	90.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CNTN1	2.5578535632076864	0.010532043251440767	0.181726	0.124688	0.144992	0.268505	0.244005	0.271156	106.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ST7L	-2.55723483707871	0.0105507962807327	-0.10949	0.0793823	0.167808	-0.145001	0.123095	0.238812	88.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF200	2.5572074204993243	0.01055162793922722	0.0872316	0.0878386	0.320667	0.268107	0.171411	0.11779	46.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZC3H7B	2.557167485075343	0.010552839450495663	0.0724525	0.0985387	0.462176	0.307305	0.168673	0.0684708	136.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AP2A2	2.5563800356599296	0.010576753398657485	0.174317	0.101864	0.0870307	0.178917	0.211709	0.398048	138.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IL20	2.5550613418522494	0.010616908597388322	0.132043	0.214153	0.537509	0.861869	0.444611	0.0525648	26.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IHH	-2.555022846658274	0.010618082838407426	-0.214076	0.144941	0.13968	-0.239256	0.221937	0.281019	70.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GXYLT2	2.554470976298718	0.010634929558581883	0.278761	0.143864	0.0526634	0.244324	0.396115	0.537367	88.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC25A21	2.5541859195073817	0.010643640676961733	0.0344694	0.118809	0.771721	0.428091	0.189081	0.02357	64.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OVCA2	2.552888662920555	0.010683364047038204	0.253251	0.133999	0.0587656	0.236171	0.356247	0.507368	59.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGSF9	2.5510056133868955	0.01074125957809898	0.0123206	0.0636162	0.846433	0.313146	0.132839	0.0184061	207.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NPR1	-2.550389461500581	0.010760264030194314	-0.196319	0.107321	0.0673609	-0.161236	0.223591	0.470835	140.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF31	-2.5502167007292518	0.010765597988261206	-0.0842707	0.0739718	0.254608	-0.22115	0.156734	0.158248	169.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX49	2.549129093863741	0.010799231670153732	0.0542562	0.0740147	0.46353	0.399965	0.220235	0.0693568	99.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRRC69	-2.5485550888910966	0.010817020109633113	-0.312453	0.223891	0.162846	-0.687307	0.596105	0.248912	32.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OAF	-2.546584208185838	0.010878296202161962	-0.0819196	0.11767	0.486315	-0.428237	0.231429	0.0642551	55.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOL10	2.5462609781055594	0.010888375050987177	0.109788	0.0847723	0.19529	0.202972	0.162226	0.210875	101.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CKB	2.54610391065018	0.010893275669862037	0.148306	0.185892	0.424982	0.60811	0.34783	0.0804123	72.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC106	2.5451592730201127	0.010922790420032078	0.268168	0.112836	0.017472	0.0546133	0.324034	0.866157	49.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSPB11	2.5437332787351465	0.010967479549302406	0.0457328	0.240892	0.849429	1.03514	0.439758	0.0185785	11.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAPKAPK2	-2.5426096882944305	0.011002806032862869	-0.125507	0.256461	0.624571	-0.745314	0.362996	0.0400505	35.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TSBP1	2.542593832771723	0.011003305264377589	0.0192863	0.120739	0.873089	0.366069	0.153626	0.0171792	44.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPS9-AS1	2.5424271767793956	0.011008553860218196	0.417464	0.164199	0.0110085	NA	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOTUM	2.54239127308574	0.011009684887695664	0.0454681	0.107317	0.6718	0.500323	0.236145	0.0341148	90.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MIR1199	2.5413774227247052	0.011041665551450636	NA	NA	NA	1.16528	0.458523	0.0110417	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TSC22D4	2.540119448373645	0.011081461525358756	0.146154	0.0787428	0.0634397	0.116242	0.169938	0.493958	66.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TIA1	2.5400856237753215	0.011082533322166402	0.00993541	0.0650324	0.878575	0.401099	0.168013	0.0169722	93.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
JAM3	-2.540062041034336	0.011083280640706255	-0.0126977	0.171744	0.941063	-2.65311	1.07582	0.0136584	70.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LURAP1L	2.540011661042012	0.011084877293069123	0.0183435	0.162752	0.910262	0.644534	0.265535	0.0152116	52.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IKBKB	-2.5397339805703707	0.011093681263120858	-0.197221	0.188645	0.295808	-0.584056	0.390863	0.135104	84.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
COL3A1	2.5389042092994707	0.011120026517420483	0.0807128	0.0555671	0.146354	0.129534	0.119235	0.277314	156.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NFE2L3	-2.5388016478383575	0.01112328670193325	-0.04862	0.0655787	0.458452	-0.282451	0.157144	0.0722724	121.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CTBP1-AS	-2.5378818392411224	0.011152563198748721	-0.235239	0.230222	0.306881	-1.05416	0.695315	0.129496	29.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CCDC24	-2.537709866324082	0.01115804449581681	-0.937201	0.424553	0.0272793	-0.181837	0.550672	0.741242	31.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HDDC3	-2.5369292897902005	0.011182953921104737	-0.137868	0.102053	0.176712	-0.280152	0.236219	0.235629	34.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDE9A	2.5369021803842937	0.01118381991161652	0.116205	0.130487	0.37317	0.490727	0.298069	0.0996906	100.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TYK2	-2.5357104278639393	0.011221948499678815	-0.0709164	0.0765957	0.354522	-0.238027	0.147856	0.107429	155.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
BTRC	-2.5355757219444217	0.011226265495627823	-0.00767775	0.138823	0.955895	-1.22503	0.49391	0.0131282	110.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
USP38	2.5344254399573076	0.011263189334091457	0.192154	0.149862	0.199771	0.559484	0.446794	0.21049	141.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP1A2	-2.5334513096128224	0.011294543029521242	-0.101982	0.10194	0.317109	-0.31318	0.204287	0.125266	88.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYOF	2.5329664915183603	0.011310176416075093	0.0228424	0.0466037	0.624033	0.182258	0.0892186	0.0410691	375.0	72.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CACNB1	-2.53286195534056	0.011313549794117337	0.0264609	0.0672161	0.693826	-0.427215	0.14598	0.00342762	98.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WDR70	2.5328009952507426	0.011315517385983081	0.301301	0.170664	0.0774868	0.278836	0.363381	0.442882	77.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NECTIN4	-2.5324728043053777	0.011326115535670582	-0.0707196	0.0969583	0.465769	-0.237752	0.131858	0.0713732	69.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DENND5B	-2.5315518018885617	0.011355904212450014	0.0332151	0.10581	0.753586	-0.700744	0.246267	0.00443467	156.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMCO3	-2.531431940246432	0.011359786098765522	-0.315519	0.155421	0.0423466	-0.145033	0.289291	0.616132	37.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC8B1	-2.5313855196497106	0.011361289810925795	-0.375197	0.161551	0.0202077	-0.0621363	0.29742	0.834513	97.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LEPROTL1	-2.531373950315036	0.011361664606326973	-0.207696	0.175788	0.237398	-0.683376	0.506257	0.177061	58.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
CWF19L2	2.5313202750256996	0.011363403592492398	0.147252	0.0911277	0.10612	0.264381	0.288804	0.359964	108.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TGIF1	-2.5312127297877587	0.011366888582489588	-0.381042	0.14868	0.0103823	0.0133694	0.422812	0.974775	110.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABHD8	2.530127454692132	0.011402109921925413	-0.0373476	0.104228	0.7201	0.575611	0.19928	0.00387144	59.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF414	-2.5289687957589204	0.01143981974477946	-0.100659	0.129013	0.435259	-0.822183	0.470156	0.080335	55.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UMODL1-AS1	2.5282806548018204	0.011462268405349117	0.539452	0.322856	0.0947467	0.47903	0.558697	0.39122	19.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MED22	2.5282741334373684	0.011462481333387647	0.049529	0.138474	0.720585	0.576033	0.26538	0.0299614	50.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LAMB2	-2.5282660675349495	0.01146274469674732	-0.187167	0.0940137	0.0464975	-0.105012	0.195401	0.590979	270.0	38.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RPL36AL	2.5280028308579676	0.011471342702664629	0.0849927	0.0860395	0.323234	0.313426	0.203501	0.12352	24.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FAM50B	2.52719643756037	0.011497717276234698	0.428917	0.206545	0.0378362	0.170111	0.377547	0.652299	44.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC39A7	-2.5269348541601846	0.011506284394658074	-0.0220647	0.104307	0.832469	-0.376419	0.162572	0.0205907	85.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADAMTSL1	-2.5267092157382542	0.011513678829550523	-0.0771028	0.055861	0.167506	-0.137396	0.119845	0.25161	394.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC101928042	2.525848017383094	0.011541940086236303	0.212952	0.144069	0.139375	0.31691	0.302475	0.294765	44.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADCY8	2.5258321042844702	0.0115424628723933	0.0797822	0.0840723	0.342635	0.325278	0.206282	0.114828	216.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
AKR1D1	2.5249616150076606	0.011571092714624793	0.180766	0.177107	0.307417	0.994175	0.660888	0.132504	59.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DLC1	2.5242118478214035	0.011595802576521446	0.133467	0.0609801	0.028619	0.0459272	0.136886	0.737237	317.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
METRNL	2.5236337229420753	0.011614887630383148	-0.0270995	0.163998	0.868753	1.64723	0.612609	0.00716945	64.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRCH1	2.5235955209005394	0.011616149736977563	0.137496	0.0653111	0.0352697	0.0667931	0.159659	0.675693	128.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LRTOMT	2.5235869225142826	0.011616433824435241	0.0492721	0.0535917	0.357888	0.166433	0.103749	0.108673	148.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF761	2.5230237270007096	0.011635055023682273	0.259735	0.150945	0.0853003	0.326138	0.406505	0.422381	59.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	3	meta_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
