GENE	TEST_STAT	META_PVAL	UKB_ALL_CASES_PVAL	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_CASES_NUMVAR	AMP_NIH_NUMVAR	GNE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
KLHL9	6.129177144212267	0.40887637704531365	0.714305	0.141379	0.462165473758065	69.0	5.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLF3	6.128836236489224	0.4089137364679213	0.440526	0.126063	0.840583647687089	44.0	5.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF92	6.1286162880134185	0.4089378413729082	0.3708	0.314794	0.399964743753392	85.0	7.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACAT1	6.128604154399188	0.4089391711639484	0.627389	0.505467	0.147217964809079	58.0	8.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MMP2	6.127658881895718	0.4090427775071021	0.341223	0.977266	0.140069859768283	109.0	19.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WAC	6.127405745240067	0.40907052537000194	0.323864	0.713562	0.202141907072165	88.0	8.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ACE2	3.9773233950342455	0.40908349352809126	0.386435	NA	0.354208308620688	61.0	NA	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GRIK1-AS2	3.9770420014621255	0.40912179323698783	0.193636	0.706985	NA	9.0	3.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HIST1H2BF	1.787250502281515	0.4091697177687421	NA	NA	0.409169717768742	NA	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSFX3	1.7872149074359558	0.4091769999999999	0.409177	NA	NA	27.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TCEAL1	1.7871904682839455	0.40918200000000005	0.409182	NA	NA	7.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDX24	6.126111009196688	0.4092124684039648	0.337522	0.251285	0.551141667452877	154.0	24.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OR4M1	6.124631512003418	0.40937470600880693	0.346691	0.232867	0.579432231272917	50.0	6.0	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TAS1R2	6.124622989770322	0.40937564065413923	0.18438	0.556701	0.455742157359487	196.0	37.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C19orf60	1.7860669484559266	0.4094119266208669	NA	NA	0.409411926620867	NA	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NDUFS2	6.123794637654637	0.409466493793016	0.351388	0.42519	0.313231133659714	95.0	12.0	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCNA	6.122684185803487	0.40958830792802725	0.069359	0.967356	0.697889829275674	20.0	4.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C5orf52	6.12223782221865	0.4096372796431566	0.133047	0.831588	0.423311091955531	24.0	4.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C2CD4B	6.121363905833288	0.4097331702635791	0.122654	0.724091	0.527579426529434	109.0	9.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DEFB133	3.972392049688631	0.40975507332977534	0.517013	NA	0.265402227236022	7.0	NA	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FASLG	6.120201139582928	0.4098607774975632	0.732577	0.636122	0.100605451241702	43.0	5.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
B4GALNT2	6.119447089707562	0.4099435440850146	0.0983551	0.525636	0.907187301135305	94.0	15.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RFLNA	3.9706939061962987	0.4099865269938461	0.412415	0.332997	NA	45.0	4.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FUT3	6.119046990441488	0.40998746446951156	0.392234	0.236536	0.505618951357134	95.0	21.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FGF16	1.7832401414884547	0.409991	0.409991	NA	NA	9.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KRTAP8-1	3.970104226638346	0.4100669219936729	0.78271	NA	0.175510029185405	12.0	NA	4.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MACIR	3.970054236436377	0.4100737380366909	0.203575	0.674822	NA	35.0	6.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYLIP	6.118079051588745	0.41009373130212967	0.735742	0.555558	0.114820929878854	66.0	11.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SF3B5	3.9697860665528504	0.41011030379430236	0.547382	NA	0.251004435763513	10.0	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DSG3	6.117786555901373	0.41012584694804033	0.394076	0.263989	0.451204800388763	157.0	24.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RP11-195F19.5	1.7821658794374131	0.4102112780400732	NA	NA	0.410211278040073	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TAX1BP1	6.1166442815307995	0.4102512827607228	0.632461	0.216647	0.342768686638192	101.0	13.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LOC101928191	3.9685673367652985	0.4102765118612425	0.91155	0.150819	NA	10.0	2.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SERPINB11	6.115608558665456	0.41036503933655605	0.224883	0.29866	0.699646696278205	68.0	12.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WHRN	6.115346031778732	0.4103938766966233	0.297429	0.230942	0.684200281020499	212.0	37.0	110.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
OGDHL	6.115242208474575	0.41040528156603606	0.373801	0.287104	0.437937691324164	194.0	30.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KIAA0430	1.7809089199112071	0.41046916855791504	NA	NA	0.410469168557915	NA	NA	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DNAH14	6.114307994042206	0.41050791314819035	0.0919283	0.897428	0.569962187123662	639.0	114.0	370.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PNPLA6	6.1139501580844	0.4105472289324039	0.0846093	0.719657	0.772376293932081	192.0	22.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF140	6.11390758117986	0.41055190706017536	0.385706	0.661959	0.184202004259067	86.0	10.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
XAF1	6.113000477893623	0.41065158301022925	0.498222	0.78392	0.120471458125646	86.0	10.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SHC2	6.112978437535808	0.4106540050828315	0.92276	0.42106	0.121101870676928	176.0	25.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NOC2L	6.112651380368935	0.4106899473350577	0.43131	0.246023	0.443495666322272	205.0	36.0	118.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCLRE1B	6.1126124994719335	0.4106942203225854	0.398627	0.311645	0.378822866515255	94.0	12.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FETUB	6.1121612879788465	0.4107438102979588	0.292817	0.620102	0.259239766230325	75.0	14.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NIBAN3	3.9648842425722384	0.410779110667698	0.464321	0.296632	NA	162.0	20.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDE1A	6.111606458817723	0.41080479357581867	0.879688	0.0587989	0.910298129907179	87.0	10.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RNF32	6.1110213176409225	0.4108691148900525	0.0953827	0.618129	0.798840086990102	57.0	13.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
LMOD3	6.109503918793629	0.4110359443908443	0.355638	0.203753	0.650467959816601	108.0	17.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ZNF570	6.108974438999313	0.4110941680147843	0.171076	0.597432	0.461291537471155	82.0	10.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PHC2	6.1088288525096015	0.41111017819499646	0.445651	0.796348	0.132857749069184	118.0	17.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PDE6B	6.10662948769254	0.41135209180002613	0.393708	0.56093	0.213736822065859	200.0	32.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FBXO30	6.106340299393564	0.4113839071688057	0.649087	0.0800523	0.908548940607661	82.0	10.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
POR	6.10571349362349	0.41145287134220276	0.0648459	0.747021	0.974868029039514	210.0	41.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TBR1	6.105072055479473	0.4115234531569307	0.131769	0.48955	0.73230186867967	57.0	7.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MRPS5	6.10434085603964	0.4116039215400521	0.813133	0.187756	0.309530760094701	84.0	11.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TAC3	6.104278281477457	0.41161080833189057	0.512119	0.182474	0.50570929034712	20.0	3.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DCUN1D5	6.104185157728159	0.4116210574244879	0.224459	0.220893	0.953178104331655	31.0	5.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HSBP1	6.10383779284345	0.41165928945488284	0.462645	0.849854	0.120219873956313	33.0	4.0	5.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ABCA10	6.102969077861827	0.41175491287382726	0.876927	0.643544	0.0837944810437861	242.0	36.0	141.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EDC3	6.102925923279825	0.41175966346862003	0.211084	0.716402	0.312719072281123	58.0	9.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMARCA5-AS1	1.7743086978723415	0.411826	0.411826	NA	NA	16.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
IGSF3	6.101671278403362	0.4118977942407183	0.105293	0.893578	0.502929313102098	220.0	29.0	107.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DACT1	6.101644887774575	0.4119007000511087	0.72695	0.425466	0.15299429832584	156.0	26.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MANBA	6.101525234833241	0.4119138749222133	0.102997	0.513737	0.894345259192567	151.0	21.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DKK3	6.100668101031067	0.4120082610443729	0.134241	0.799021	0.441380743152486	43.0	7.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DHX36	6.0997017809323415	0.41211468728070944	0.0620838	0.81291	0.93852496705883	125.0	13.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASB6	6.099044545248471	0.41218708243654384	0.490142	0.75347	0.1282984532998	101.0	16.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
H2BC9	3.9544701501179356	0.4122027115119006	0.341848	0.405009	NA	36.0	2.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MTRNR2L1	1.7721758945779347	0.4122654061748541	NA	NA	0.412265406174854	NA	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PC	6.098256151611736	0.4122739355718033	0.119955	0.825137	0.478890349393424	325.0	36.0	125.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
KLHL23	6.098203406990589	0.4122797465867449	0.249269	0.81704	0.232745002771811	77.0	12.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
UTS2R	6.098124068547403	0.41228848761297376	0.414787	0.395547	0.288925552219849	77.0	9.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PSMD1	6.097448598009507	0.4123629116724872	0.57576	0.394842	0.208588820027081	176.0	26.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TM9SF2	6.097416107657148	0.41236649171190065	0.290395	0.272039	0.600264432869178	70.0	5.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SLC25A12	6.097202467328499	0.4123900327611687	0.73554	0.321492	0.200554698484748	86.0	7.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ASNA1	1.7712802927653128	0.4124500603384449	NA	NA	0.412450060338445	NA	NA	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SMAP1	6.09639344084687	0.4124791873098648	0.792644	0.82623	0.0724445715188549	97.0	8.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
THADA	6.096183896035824	0.4125022811263533	0.187589	0.929263	0.272197713637497	430.0	51.0	218.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
PCDHB13	6.095573689975341	0.41256953633418597	0.539409	0.708901	0.124124986386593	196.0	21.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FMR1	3.9511476662994958	0.4126576651620114	0.564316	NA	0.24575186463558	47.0	NA	2.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
EXOSC10-AS1	1.770184995074149	0.41267599999999993	0.412676	NA	NA	14.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RCN1	6.094209058968996	0.41271996768150093	0.900934	0.158298	0.333035793406263	46.0	9.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
HGS	6.093914886401453	0.4127524006856481	0.914407	0.854394	0.0608030638694402	183.0	24.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ADCY6	6.092405311277587	0.4129188595861123	0.235469	0.271038	0.744881301532355	213.0	28.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
WIPF2	6.091535435290661	0.41301479928827756	0.884736	0.197689	0.271921585222519	89.0	8.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MCM10	6.090938988189423	0.41308059045984824	0.866119	0.552729	0.0993755595030226	148.0	14.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SDAD1	6.090171104906908	0.4131653018387333	0.62323	0.391271	0.195168685393426	126.0	23.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
TTC1	6.090143014628418	0.41316840091486645	0.41905	0.218927	0.518772655670029	47.0	5.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
RHOXF1	1.7675357603373056	0.4132229999999999	0.413223	NA	NA	24.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
FYB1	3.9468753115013087	0.41324323509231087	0.235829	0.589318	NA	123.0	19.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
DDA1	3.946765593664894	0.4132582811749168	0.436905	NA	0.3181146909029	13.0	NA	6.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
SULT1E1	6.089014532954423	0.41329291365877263	0.418572	0.12827	0.886935475496603	49.0	4.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MAPK12	6.087496581950596	0.41346043711374725	0.800884	0.081213	0.732692493032382	80.0	10.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MCM4	6.087233197840261	0.4134895090372972	0.582319	0.411343	0.198979820319935	175.0	22.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
GCNT2	6.087082173833388	0.41350617942166473	0.495275	0.433369	0.22207652442282	198.0	25.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
MYSM1	6.086858487298048	0.41353087125954824	0.229259	0.718061	0.289579450803337	95.0	9.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
C19orf68	1.7659426473452464	0.413552286595236	NA	NA	0.413552286595236	NA	NA	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ID2	6.086235684632132	0.41359962487577334	0.252608	0.248264	0.760378563011993	23.0	3.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
NUP35	6.085316051733043	0.4137011601591134	0.33881	0.296819	0.474397608887075	47.0	4.0	26.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
ATP2A1	6.085274610216256	0.4137057360313372	0.171035	0.666847	0.41830033680409	167.0	20.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	2	meta_GNE_AMP_NIH_noRelateds_UKB_EXOM_ALL_PD_PHENOTYPES_CONTROL_2021
