GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PSMA2	-0.7954461624836384	0.42635401635468295	0.37022964150568305	NA	NA	0.426355	NA	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
COL8A1	0.7953585510151109	0.4264049634680216	0.37017774864793135	0.0769481	0.595513031998014	0.0089118	17.0	54.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
POLE3	0.7952727319572782	0.4264548717152159	0.37012691995255015	NA	0.174454921415552	0.815496	NA	13.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
NUP54	-0.7951796649246753	0.426508998886849	0.3700718012475193	NA	0.993798714921659	0.264088	NA	36.0	66.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ANKRD33B	-0.7951073091332702	0.4265510833051992	0.3700289507354394	0.875567	0.538720224695188	0.358092	20.0	25.0	92.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CHST8	-0.7950541283186316	0.4265820164939429	0.36999745714273247	0.928481	0.222905850091867	0.945404	14.0	38.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RWDD2A	0.7946810141970455	0.4267990790841628	0.3697765263354259	NA	0.231335874318368	0.941745	NA	15.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZHX1	0.7946337188825154	0.4268265981677948	0.3697485248671219	0.861505	0.530584732848465	0.355649	11.0	65.0	109.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CPT1A	-0.7946050229948678	0.4268432955591337	0.369731535665617	0.414267	0.755744271302759	0.803506	19.0	60.0	127.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RPL10	0.7945531721858596	0.4268734671630252	0.36970083845628976	NA	NA	0.426873	NA	NA	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CDCP2	0.7944268864248751	0.42694695711779995	0.3696260773449245	0.00936307	0.016340630719919	0.115655	19.0	39.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SNX2	0.7944171961132397	0.4269525965424248	0.36962034090675633	0.874295	0.73325168822175	0.0607964	12.0	28.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SBDS	-0.7944076991652997	0.42695812347822093	0.3696147189660502	0.24404	0.376144482827177	0.0977457	4.0	12.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
APOLD1	0.7940227902090015	0.42718216391273867	0.3693868886480052	0.730432	0.678425855129642	0.537812	13.0	15.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
LRRC30	0.7936306776802381	0.42741046768233504	0.3691548457634155	0.86074	0.532490146603158	0.565314	11.0	42.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PLK1	0.7934806384333005	0.4274978453963635	0.3690660697892076	0.400998	0.0495758259710424	0.152978	18.0	47.0	88.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZNF846	0.7934108128025014	0.42753851299744927	0.36902475759333725	0.00453451	0.532268021743247	0.401137	15.0	47.0	101.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PPP1R2	0.7932084891823075	0.42765636233887827	0.36890506249113636	0.697682	0.735406940114156	0.517319	4.0	12.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
STX5	-0.7931332359265951	0.42770020063634107	0.3688605460133892	0.509472	0.83352355443842	0.614328	15.0	38.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PPP1R3E	0.7931277225228334	0.4277034125369239	0.36885728460397244	0.0497473	0.662911916205841	0.878795	4.0	10.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
NUDT4	-0.7928856932879118	0.42784442345934814	0.36871412424875943	NA	NA	0.427845	NA	NA	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
KRTAP13-2	-0.7928598315134036	0.4278594926307745	0.36869882816824623	0.40132	0.414665408246807	0.162464	12.0	24.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TNK1	0.7927316409759912	0.42793419141660194	0.3686230125337613	0.690188	0.197561748457347	0.753462	19.0	71.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CAPN11	0.7926792051347333	0.42796474885242375	0.368592002036751	0.170938	0.271458620018346	0.273106	23.0	65.0	126.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
C12orf50	-0.7925408618111218	0.4280453757057877	0.36851019039315436	0.999622	0.101860406731223	0.792048	19.0	44.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SEPHS2	0.7924916692460993	0.42807404739296673	0.36848110109743837	0.76853	0.437529591627579	0.762679	6.0	33.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
DNHD1	-0.7922598501765005	0.4282091772431308	0.36834402928039145	0.693295	0.174872549410235	0.704787	143.0	459.0	830.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RNF11	-0.7922572252533887	0.42821070748140333	0.36834247729858993	NA	0.973020320715564	0.277212	NA	5.0	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CHERP	0.7921932737551126	0.42824798994908975	0.36830466678876206	0.124642	0.0487332456540724	0.0706891	13.0	64.0	128.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
EDDM13	-0.792089920369516	0.42830824693632996	0.3682435633235819	0.280607	NA	0.967114	5.0	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PIGN	0.7920371791091643	0.4283389979940786	0.3682123835940545	0.708568	0.70103973691584	0.539116	18.0	77.0	134.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
XYLT2	-0.7918053450327449	0.42847418525453973	0.36807533835974454	0.854885	0.323602609319826	0.570541	23.0	76.0	157.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SEPTIN11	0.7917132435766916	0.4285278984130956	0.36802089898592855	0.523147	NA	0.630412	4.0	NA	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
UBR7	-0.7916731552365619	0.42855127897778766	0.3679972044417139	0.565546	0.391341226398544	0.276306	7.0	26.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
FAM126B	0.7916574917150552	0.42856041455334115	0.36798794653499767	0.388675	0.300855991693113	0.230676	6.0	37.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TCF19	0.791653327569181	0.42856284326439453	0.36798548533516673	0.571385	0.977253118580687	0.40446	9.0	23.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PRR5L	0.7916050712599179	0.4285909890275533	0.3679569640845517	0.180864	0.481628151137884	0.461313	10.0	28.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SEC31B	0.791600013743139	0.428593938914842	0.36795397495179877	0.726566	0.485104786123823	0.746484	37.0	112.0	187.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
LOC101928191	-0.791560411647902	0.42861703795482875	0.36793056931216833	NA	NA	0.428617	NA	NA	11.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CTSL	0.7914284133728001	0.42869403490398017	0.36785255947119366	0.0694441	0.583322695023995	0.917321	7.0	22.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
IZUMO3	0.7913652662721709	0.42873087257916087	0.36781524215296013	0.96201	0.92186169860606	0.155276	15.0	25.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
MPV17	0.7913628371453841	0.42873228967835597	0.3678138066665443	0.776403	0.422179541334403	0.776391	6.0	28.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
DEFB127	-0.7913483537981864	0.42874073900142873	0.36780524780984863	NA	0.547848970321162	0.604354	NA	7.0	16.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
AP000275.65	-0.791317794838919	0.4287585668638566	0.36778718938758587	NA	0.428758566863856	NA	NA	32.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TBCB	0.7912000906682011	0.4288272386023323	0.36771763656393525	0.941055	0.483770239545014	0.0319856	7.0	24.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CEBPB-AS1	-0.7911919114145123	0.42883201083376765	0.36771280351682445	0.382078	NA	0.80658	4.0	NA	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CEBPB	-0.7911919114145123	0.42883201083376765	0.36771280351682445	0.382078	NA	0.80658	4.0	NA	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
E2F3	0.7910917039384414	0.4288904799545281	0.36765359365158234	0.357394	0.526152027428556	0.278467	8.0	18.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
NEDD1	-0.7910796820922597	0.42889749478025485	0.36764649049743603	0.347344	0.810592042709217	0.502796	12.0	49.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
LIMK1	-0.791030765284625	0.42892603874484014	0.3676175883145718	0.0238197	0.412613187815517	0.943702	12.0	54.0	118.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
NAT8	-0.7909052559884704	0.42899928105626883	0.36754343563242464	0.766829	0.66970061348281	0.517758	18.0	39.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ANKRD52	0.7907012775489907	0.42911833039790526	0.36742293356653416	0.482567	0.854921862440326	0.395215	11.0	45.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
AHCYL2	-0.790640016675304	0.42915408825323265	0.3673867458971535	0.239355	0.19615530755584	0.210043	6.0	28.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
MNS1	0.7903776807232257	0.4293072328372206	0.3672317945980538	0.621309	0.803078208172847	0.260867	11.0	39.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
KDM2A	-0.7903681468681006	0.4293127990402379	0.36722616376912864	0.499858	0.343337318686004	0.100624	9.0	53.0	115.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ADAMTS10	-0.7903055425280291	0.42934935071803004	0.3671891895249897	0.3218	0.976294740899071	0.683424	31.0	98.0	187.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SERPINB4	0.7902296193327739	0.4293936810644403	0.3671443509082408	0.74279	0.550594382879799	0.0218047	14.0	48.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CANT1	0.790104358364395	0.4294668247659501	0.3670703786954942	0.584511	0.698443518841066	0.226618	19.0	55.0	80.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
EPPIN	-0.7899393085053966	0.42956321346859594	0.3669729174194284	NA	0.06715636951615	0.475547	NA	11.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RAPGEF4	0.7899298237069905	0.4295687529488931	0.3669673169626424	0.882145	0.311245319267548	0.835747	28.0	66.0	167.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
FXYD5	0.7898694726932866	0.4296040011912101	0.36693168241285046	0.615809	0.498458534841967	0.0108715	18.0	21.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CCNB1IP1	0.7898112683979064	0.4296379972261237	0.3668973165638708	0.591117	0.332996864164341	0.890778	5.0	21.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TFG	-0.7897167951607135	0.4296931805952726	0.36684153869064645	0.477137	0.195873195174414	0.432253	7.0	26.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
NDUFB6	0.7896488678035511	0.42973286062443083	0.36680143560581796	0.601386	0.992839189230843	0.0599525	14.0	14.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
HMP19	-0.7893357032709072	0.4299158244259156	0.3666165689923873	NA	0.429915824425915	NA	NA	20.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SMIM18	-0.7893080255751957	0.4299319970675136	0.3666002319410415	NA	0.955482898986418	0.241168	NA	8.0	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
GABARAPL1	0.7893006218626863	0.4299363232674961	0.36659586186544835	NA	0.902074261206325	0.215242	NA	8.0	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TTC21B	-0.7892138902227268	0.42998700491649744	0.3665446694863161	0.324359	0.508926701970637	0.0906481	39.0	129.0	211.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SLC6A1-AS1	-0.7889407704886947	0.4301466251438486	0.3663834801494228	NA	NA	0.430146	NA	NA	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PRXL2B	0.7889294195180566	0.4301532597719443	0.366376781595995	0.575982	NA	0.0939382	13.0	NA	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZNF256	0.7889251895797521	0.43015573218077163	0.36637428539167594	0.956102	0.329578162423237	0.655207	12.0	47.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PITX3	-0.7888423693574892	0.4302041424565324	0.36632541208581343	NA	0.416044188993215	0.762432	NA	14.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
OR6N2	-0.7887868973522036	0.43023656885532613	0.3662926786135692	0.934701	0.168359479733787	0.925739	8.0	28.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZC3H7A	0.7887235704231836	0.4302735886179657	0.366255311294878	0.0213145	0.816209999360031	0.242529	15.0	61.0	128.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
EIF4B	-0.7885273811013234	0.43038828903925774	0.3661395544300111	0.720269	0.1697568780039	0.714875	8.0	50.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
DGAT2	0.7885088407673079	0.4303991294058902	0.3661286158142515	0.979111	0.112356916202222	0.844792	13.0	30.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PTPRJ	0.7882267076627965	0.43056410964995373	0.36596217430491274	0.687043	0.679892988110279	0.582478	46.0	130.0	261.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RP1-139D8.6	-0.7881405002829847	0.4306145276238851	0.36591132249102787	NA	0.430614527623884	NA	NA	20.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SLC2A9	0.7880783377597858	0.43065088520410033	0.36587465575337175	0.443194	0.604239237663515	0.936344	15.0	57.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TRAF3IP2	0.7880395477033251	0.4306735736121561	0.36585177598878776	0.175404	0.935708237099639	0.943572	12.0	44.0	75.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RAPGEFL1	-0.7880330399953493	0.4306773800559426	0.3658479375591091	0.791785	0.520101966927417	0.647145	15.0	48.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
NCKAP1	-0.7878554885141746	0.43078123977846083	0.3657432181830144	0.55158	0.095094006196594	0.368171	7.0	46.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SYNGR2	0.7878038101176089	0.43081147207279735	0.3657127403982551	0.447412	0.567018237095089	0.974208	20.0	40.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RNF141	-0.7877648376424705	0.43083427211092307	0.3656897566353471	0.844503	0.937999552294932	0.101345	4.0	14.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ENTHD1	0.7877191912772029	0.4308609774600929	0.36566283763865715	0.599221	0.890058112598794	0.328529	11.0	41.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
THAP8	0.7875422608646926	0.4309644994519811	0.36555850322002287	0.423361	0.670591965242806	0.890142	18.0	38.0	92.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
EXOG	0.7874995680288236	0.4309894811925281	0.36553332917984305	0.62007	0.389004539032264	0.994564	8.0	38.0	78.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CENPC	-0.7874967320520595	0.4309911406959176	0.36553165695393347	0.961444	0.770843839146968	0.262265	17.0	77.0	141.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RSPH10B2	-0.787425064350731	0.43103307907979926	0.36548939918832485	NA	0.549981072341187	0.605995	NA	4.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
LHX4	0.7872629701261122	0.4311279418331837	0.3653938291741397	0.186011	0.710031244742504	0.740865	9.0	42.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RNF227	0.7870360547413726	0.4312607603501908	0.3652600557391659	0.431261	NA	NA	6.0	NA	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
GJD2	-0.7870332624795857	0.4312623948695875	0.36525840972479456	0.309915	0.183922336014054	0.326595	4.0	20.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ECT2L	0.7869484350325021	0.43131205242280113	0.3652084059217906	0.153224	0.937185961879743	0.8855	38.0	78.0	148.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
NDST1	0.7869444567279097	0.4313143813833221	0.36520606086334306	0.872228	0.481973105269076	0.0259479	14.0	75.0	145.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
MOB3B	-0.7868510060208342	0.43136909095765497	0.36515097677506814	0.419422	0.948227886478516	0.623774	9.0	13.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
USP9X	0.7866981523769981	0.4314585859269847	0.36506088422815836	NA	NA	0.431457	NA	NA	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ONECUT2	-0.7866163897713859	0.431506461901905	0.36501269624697125	0.731796	0.220669772813063	0.630909	7.0	23.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
C1orf232	-0.786431398660896	0.43161479454272855	0.36490367733910534	NA	NA	0.431615	NA	NA	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PROX2	0.7863892291061452	0.4316394916609517	0.36487882759937607	0.590067	0.342702205647131	0.900118	17.0	62.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
HHLA3	-0.7862710205082817	0.4317087263453603	0.3648091726424716	NA	0.961165223637165	0.245786	NA	10.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RTCB	-0.7862000407650672	0.43175030221831456	0.3647673497611975	0.0500545	0.289654449148746	0.644715	10.0	36.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RTBDN	-0.7861603405663006	0.43177355733535605	0.3647439582384322	0.652287	0.951852563650501	0.0797963	11.0	35.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZNF589	0.7860857985510671	0.43181722364403485	0.3647000392033102	0.195066	0.605288453469007	0.560154	11.0	27.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
FBXO30	0.7860833918004558	0.43181863354814587	0.36469862121314606	0.169074	0.732630957565622	0.742926	11.0	58.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
DTX3L	0.7860716347920883	0.43182552098659954	0.36469169434054644	0.153568	0.0444341630331529	0.436223	16.0	47.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
LOC101928491	-0.7860491998111456	0.43183866392417036	0.3646784764594228	NA	NA	0.431838	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
F2	0.7859814941888268	0.4318783288694996	0.3646385877758903	0.239528	0.220032604689285	0.158056	14.0	39.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ADAM9	0.7858763891760202	0.4319399082122187	0.3645766683404364	0.487148	0.266876222516983	0.075633	12.0	46.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CDCA7L	-0.785851078199006	0.43195473826802333	0.36456175769958654	0.510375	0.0815964249524817	0.781093	11.0	57.0	130.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
CPNE5	-0.7858191685407068	0.4319734350039405	0.3645429600969827	0.751657	0.748397947382845	0.469143	13.0	40.0	116.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
HADHB	-0.7857407475546813	0.43201938598257816	0.36449676467499664	0.703834	0.910099677391606	0.274086	8.0	34.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SHC1	-0.7856843820067028	0.4320524152695041	0.3644635627187719	0.163605	0.207617212532983	0.196235	12.0	60.0	117.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
FUOM	0.785638656478036	0.43207921075420463	0.3644366290183988	0.675162	0.265320425841772	0.505453	5.0	9.0	33.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PRKAB2	-0.7856266802604075	0.4320862290619113	0.3644295747851029	NA	0.218783686027488	0.905493	NA	15.0	34.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
LRRC8C	0.7855902185925367	0.4321075967492367	0.3644080984254688	0.0920752	0.531963928285695	0.763308	6.0	42.0	91.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
GRAP	0.7855844556997842	0.43211097404215826	0.36440470405342174	0.784487	0.877884597245913	0.138741	4.0	19.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
SYCE1	-0.7855386195139716	0.4321378364826065	0.364377706713029	0.130709	0.106950776032371	0.143924	12.0	44.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TATDN1	0.78534228228623	0.43225291147530653	0.3642620728177149	0.772622	0.77729642059017	0.175689	8.0	39.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RP4-777O23.3	-0.7851406584992326	0.4323711034354525	0.3641433388581412	NA	0.432371103435452	NA	NA	8.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
KRT38	-0.7850476588333659	0.43242562618996616	0.3640885770149388	0.935614	0.889162033555431	0.193203	19.0	62.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ABI3	-0.7849615893654932	0.43247608953609196	0.3640378985334716	0.932556	0.485099826694966	0.564047	17.0	33.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
MIA2	-0.7849380543213392	0.43248988894953166	0.36402404131998595	0.161991	0.663734381230607	0.635775	37.0	63.0	233.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RPL18	0.7848883994640186	0.43251900415252476	0.36399480561592557	0.674976	0.955187820504179	0.31909	6.0	23.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ANAPC10	-0.7847897269658438	0.43257686429353615	0.36393671184639687	0.543374	0.0218301930192042	0.744202	4.0	12.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
GUCY1A2	0.7846010446481321	0.4326875173805148	0.36382563359942366	0.856735	0.178163068068116	0.846906	9.0	37.0	107.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZNF140	0.7845837799158649	0.43269764313213277	0.3638154703605477	0.402919	0.184202004259067	0.385706	12.0	43.0	86.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
AIP	-0.7844684260626643	0.43276530159418036	0.3637475675185826	0.0742356	0.175510030154011	0.353258	8.0	30.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
C8orf48	0.7844523665709294	0.4327747214487574	0.36373811448174	0.344847	0.272021227052396	0.228232	19.0	39.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
ZNF704	-0.7844296221628099	0.43278806261056557	0.3637247266765741	0.797392	0.202921259693028	0.732258	7.0	27.0	65.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
FOXN1	-0.7843807327184806	0.4328167404424734	0.36369594997822124	0.128934	0.0629099226716703	0.089113	18.0	71.0	125.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
AL365273.1	0.7843241997260375	0.4328499032388472	0.36366267523076096	NA	0.432849903238847	NA	NA	34.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
LOC101927793	-0.7843168103210038	0.43285423804348155	0.3636583259810737	0.365014	NA	0.838871	6.0	NA	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PPIL4	-0.7841681010698088	0.43294147984556086	0.36357080271760706	0.39243	0.435392873384389	0.781784	8.0	28.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RPL36AL	-0.7841083564659712	0.4329765324928928	0.3635356419492577	NA	NA	0.432975	NA	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
MAPK10-AS1	0.7838618906380713	0.43312115336803747	0.3633906050795086	NA	NA	0.433121	NA	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
PMP22	-0.7838277175784412	0.43314120759419383	0.3633704969918147	0.229988	0.942779391274669	0.931891	9.0	19.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
RNF181	0.7835570230150704	0.433300081825854	0.36321122895197755	NA	0.038677483921807	0.337315	NA	17.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
TAF1C	-0.7834739894454665	0.433348822084366	0.3631623795846153	0.501027	0.668876000064863	0.797602	50.0	143.0	255.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP1
